0.11732,-0.94658,0.00080344,0.00048441,-0.000512,1,0,0.11818,6.3302e-07,-0.14826,2.481,0
0.11727,-0.99944,0.00093676,0.00044194,-0.001536,0,-0.00128,0.11818,6.3302e-07,-0.14826,2.481,0
0.11719,-1,0.00096611,0.00049114,0.001536,1,0.00128,0.11797,7.3232e-07,-0.075024,2.4191,0
0.11713,-1,0.0010735,0.00049716,0.000512,1,0,0.11786,8.9367e-07,6.8889e-14,2,0
0.11706,-0.99933,0.0014653,0.00041714,0.001024,2,0.00128,0.11807,1.4398e-06,0.35858,2.3508,0
0.11699,-0.99954,0.0017441,0.0003981,0.000512,1,0,0.11818,1.5267e-06,0.11876,2.0541,0
0.11692,-0.99933,0.0016672,0.00046089,1.4351e-17,1,0,0.11818,1.5267e-06,0.11876,2.0541,0
0.11686,-0.99933,0.0015453,0.00063686,-0.002048,0,-0.00128,0.11829,1.5888e-06,-0.11049,1.9219,0
0.11679,-0.99954,0.0011284,0.00078389,-0.003072,0,-0.00256,0.1185,2.5321e-06,0.44479,2.481,0
0.11673,-0.99951,0.00081275,0.00040031,-0.000512,1,0,0.1185,2.5321e-06,0.44479,2.481,0
0.11666,-0.99924,0.00050042,0.00039226,-0.001024,1,-0.00128,0.1185,2.5321e-06,0.44479,2.481,0
0.1166,-1,0.00045842,0.00036188,-0.000512,1,0,0.1185,2.5321e-06,0.44479,2.481,0
0.11654,-1,0.0011889,0.0014093,0.003072,1,0.00256,0.11861,2.2218e-06,0.51193,2.7661,0
0.11648,-1,0.0017774,0.0016986,0.004608,1,0.00256,0.1185,2.5321e-06,0.44479,2.481,0
0.11642,-0.99908,0.002375,0.0012427,0.00256,1,0.00256,0.11871,2.1845e-06,0.31522,2.7273,0
0.11637,-0.99936,0.0030822,0.00044443,-0.001536,0,-0.00128,0.11893,1.7377e-06,0.33806,3.2302,0
0.11631,-0.99931,0.0034632,0.00096708,0.003072,1,0.00256,0.11882,1.5267e-06,0.51461,4.1101,0
0.11626,-0.99893,0.0034901,0.00096002,0.001024,1,0,0.11871,1.5888e-06,0.70711,4.0313,0
0.11621,-1,0.0032906,0.0012826,-0.00256,1,-0.00128,0.11871,1.5888e-06,0.70711,4.0313,0
0.11616,-1,0.002918,0.0014363,-0.00512,0,-0.00384,0.1185,1.9363e-06,0.66515,3.5325,0
0.11611,-0.99864,0.0020934,0.00085471,-0.001536,0,-0.00128,0.11818,9.3091e-07,-0.41569,1.992,0
0.11606,-0.99838,0.0015519,0.0003193,-0.001536,0,-0.00128,0.11797,1.0302e-06,-0.14018,1.745,0
0.11602,-0.99838,0.0018127,0.00065533,0.001024,1,0.00128,0.11786,1.1916e-06,5.966e-14,1.5,0
0.11598,-0.99897,0.002218,0.0011057,0.00256,1,0.00128,0.11786,1.1916e-06,-1.9987e-14,1.5,0
0.11594,-0.99381,0.0025625,0.0010016,0.003072,1,0.00256,0.11775,1.3281e-06,0.16082,1.3644,0
0.1159,-0.99846,0.0029249,0.00043315,-0.001536,0,-0.00128,0.11786,1.1916e-06,-1.9927e-14,1.5,0
0.11586,-0.99827,0.0029007,0.00045401,-0.000512,1,0,0.11786,1.1916e-06,-1.9897e-14,1.5,0
0.11583,-0.99726,0.0023956,0.00058217,-0.00256,1,-0.00256,0.11765,1.1419e-06,0.30824,1.6276,0
0.1158,-1,0.0020804,0.0006021,-0.001024,2,0,0.11765,1.1419e-06,0.30824,1.6276,0
0.11576,-1,0.001698,0.00062632,-0.00256,1,-0.00256,0.11775,1.3281e-06,0.16082,1.3644,0
0.11574,-0.99591,0.0013045,0.0002972,-0.000512,1,0,0.11775,1.3281e-06,0.16082,1.3644,0
0.11571,-0.99438,0.0013846,0.00040532,-6.6589e-17,1,0,0.11775,1.3281e-06,0.16082,1.3644,0
0.11569,-1,0.001284,0.00039052,0.000512,1,0,0.11765,1.4398e-06,0.33297,1.3234,0
0.11567,-1,0.0015956,0.00061968,0.001024,2,0.00128,0.11765,1.4398e-06,0.33297,1.3234,0
0.11565,-0.98978,0.0020694,0.00073095,0.002048,2,0.00128,0.11786,1.4895e-06,5.3361e-14,1.2,0
0.11564,-0.98271,0.002046,0.0007413,0.000512,2,0,0.11775,1.626e-06,0.16674,1.12,0
0.11563,-1,0.0024806,0.00054563,0.000512,2,0.00128,0.11775,1.626e-06,0.16674,1.12,0
0.11562,-0.94388,0.002877,0.00088273,0.001024,1,0,0.11797,2.2218e-06,0.19625,1.3639,0
0.11561,-0.7746,0.0029098,0.00088627,0.003072,1,0.00256,0.11797,2.2218e-06,0.19625,1.3639,0
0.11561,0,0.0028357,0.0010166,-0.003072,0,-0.00256,0.11786,2.681e-06,-1.3311e-14,1.5556,0
0.11561,0,0.0022554,0.0015026,-0.004096,0,-0.00256,0.11786,2.681e-06,-1.3338e-14,1.5556,0
0.11561,0,0.001657,0.0010111,-0.003072,0,-0.00256,0.11786,2.681e-06,-1.3294e-14,1.5556,0
0.11561,0.7746,0.0016077,0.00092286,0.003072,1,0.00256,0.11786,2.681e-06,-1.3329e-14,1.5556,0
0.11562,0.89443,0.0015638,0.00093569,0.001024,1,0,0.11807,2.6314e-06,-0.32137,1.6778,0
0.11562,0.7746,0.0017244,0.00075055,-0.001024,1,0,0.11807,2.6314e-06,-0.32137,1.6778,0
0.11562,0.7746,0.0024569,0.0015287,0.001536,1,0.00128,0.11818,2.4204e-06,-0.49577,2.0102,0
0.11563,0.94388,0.0025229,0.0015558,0.004608,1,0.00256,0.11807,2.3335e-06,-0.32897,2.0195,0
0.11563,0.94388,0.002352,0.00176,-0.002048,1,-0.00128,0.11807,2.3335e-06,-0.32897,2.0195,0
0.11564,0.94868,0.0027409,0.0015953,-0.003072,1,-0.00128,0.11818,2.1225e-06,-0.50713,2.4515,0
0.11565,0.94388,0.0025529,0.0013501,0.001536,1,0,0.11786,1.7873e-06,-0.5,2,0
0.11565,1,0.0026602,0.001423,0.004608,1,0.00384,0.11775,1.626e-06,-0.40951,2.127,0
0.11567,1,0.0032789,0.00041779,5.0366e-17,0,0,0.11797,1.0302e-06,-0.14018,1.745,0
0.11568,1,0.0029259,0.0010639,-0.003072,0,-0.00256,0.11786,8.9367e-07,-2.2963e-14,2,0
0.11569,1,0.0024875,0.00099101,-0.00256,1,-0.00128,0.11754,1.2288e-06,-0.38374,2.686,0
0.11569,1,0.0020997,0.0007132,-0.001024,1,-0.00128,0.11743,9.9297e-07,-0.58138,3.12,0
0.1157,1,0.0016513,0.00036606,-7.6813e-17,1,0,0.11733,7.3232e-07,-1.2666,3.412,0
0.11572,1,0.0017074,0.00032545,-0.000512,1,0,0.11743,6.9508e-07,-1.6799,4.5306,0
0.11573,0.98271,0.0015546,0.00031193,-0.001024,1,-0.00128,0.11733,7.3232e-07,-1.2666,3.412,0
0.11574,0.98995,0.001486,0.00019771,0.001024,2,0.00128,0.11733,7.3232e-07,-1.2666,3.412,0
0.11575,0.98271,0.0017722,0.00046798,0.000512,1,0,0.11733,7.3232e-07,-1.2666,3.412,0
0.11577,0.98271,0.0017416,0.00048635,0.001536,1,0.00128,0.11722,7.4473e-07,-0.92952,2.76,0
0.11578,0.98995,0.0014773,0.0008913,-0.003072,0,-0.00256,0.11743,9.9297e-07,-0.58138,3.12,0
0.1158,0.99228,0.0014156,0.00087908,-0.001024,1,0,0.11765,1.7377e-06,0.33806,3.2302,0
0.11581,0.98995,0.0013993,0.00085403,0.001024,1,0,0.11786,2.3831e-06,0.32476,2.4375,0
0.11583,0.99228,0.0014371,0.00086217,0.003072,1,0.00256,0.11797,2.5197e-06,0.13761,2.1542,0
0.11584,0.98995,0.0016615,0.00050774,-0.001536,0,-0.00128,0.11818,1.8246e-06,0.45447,2.1379,0
0.11586,0.99228,0.0016891,0.00049562,-0.000512,1,0,0.11839,2.2218e-06,0.20962,1.6875,0
0.11587,0.98995,0.0013126,0.00035636,-0.001024,1,-0.00128,0.11839,2.2218e-06,0.20962,1.6875,0
0.11589,0.99228,0.001115,0.00033871,-0.000512,1,0,0.1185,2.2342e-06,-1.4573e-14,1.64,0
0.1159,0.84313,0.0015877,0.0010485,0.00015554,1,0.00128,0.11871,1.8866e-06,-0.22199,1.9114,0
0.11592,0.9184,0.0023042,0.0017634,0.00023783,2,0.00384,0.11893,2.0356e-06,-0.48757,1.9899,0
0.11594,0.81806,0.0032063,0.0017044,0.00025495,2,0.00384,0.11903,1.626e-06,-0.40951,2.127,0
0.11595,0.98978,0.0037257,0.00084211,1.6878e-17,1,0,0.11925,1.0302e-06,-0.14018,1.745,0
0.11597,0.98978,0.0035952,0.0010014,-0.003584,0,-0.00256,0.11935,1.1419e-06,-0.30824,1.6276,0
0.11598,0.99228,0.003366,0.00083793,-0.000512,1,0,0.11914,1.1916e-06,-1.9927e-14,1.5,0
0.116,0.98978,0.0029059,0.00043464,-0.000512,1,-0.00128,0.11903,1.0302e-06,0.14018,1.745,0
0.11602,0.98978,0.0028108,0.00047076,0.000512,2,0.00128,0.11935,2.3401e-06,1.0163,3.5962,0
0.11604,0.99228,0.0030741,0.00056545,-0.001024,1,-0.00128,0.11946,2.1289e-06,1.0433,3.8824,0
0.11605,0.98995,0.0031187,0.0006165,0.003072,2,0.00256,0.11925,2.2286e-06,1.2829,4.2889,0
0.11607,0.99228,0.0030368,0.00071606,-0.001024,1,-0.00128,0.11935,2.0422e-06,1.315,4.5727,0
0.11608,0.98978,0.0031436,0.00064549,-0.001024,2,0,0.11925,2.2286e-06,1.2829,4.2889,0
0.1161,1,0.0032261,0.00073912,0.000512,2,0,0.11925,2.2286e-06,1.2829,4.2889,0
0.11612,0.99438,0.0027958,0.00086699,0.000512,2,0,0.11925,2.2286e-06,1.2829,4.2889,0
0.11615,0.99655,0.0030589,0.00082781,-0.001024,2,0,0.11925,2.2286e-06,1.2829,4.2889,0
0.11617,0.99705,0.0037975,0.0016387,0.003596,2,0.00257,0.11935,2.3401e-06,1.0163,3.5962,0
0.1162,0.99591,0.0036489,0.0016485,0.003076,2,0.00128,0.11925,2.2286e-06,1.2829,4.2889,0
0.11622,0.99591,0.0035929,0.0017266,-0.003076,1,-0.00128,0.11935,2.0422e-06,1.315,4.5727,0
0.11625,0.99178,0.0033814,0.0018144,-0.005132,1,-0.00385,0.11967,3.1275e-06,0.94392,2.7894,0
0.11628,0.99279,0.0023501,0.0007497,-0.001024,1,-0.00128,0.11935,2.0422e-06,1.315,4.5727,0
0.11631,0.99726,0.00224,0.00056437,0.001024,2,0.00128,0.11935,2.0422e-06,1.315,4.5727,0
0.11635,1,0.0026585,0.00068488,0.002048,2,0.00128,0.11957,1.8929e-06,1.1493,4.3178,0
