0.15246,0.15118,0.15246,0.15246,0.15374,0.15374,0.15374,0.15374,0.15246,0.1563,0.15502,0.15502
0.15118,0.15246,0.15246,0.15374,0.15374,0.15374,0.15374,0.15246,0.1563,0.15502,0.15502,0.15502
0.15246,0.15246,0.15374,0.15374,0.15374,0.15374,0.15246,0.1563,0.15502,0.15502,0.15502,0.15374
0.15246,0.15374,0.15374,0.15374,0.15374,0.15246,0.1563,0.15502,0.15502,0.15502,0.15374,0.15502
0.15374,0.15374,0.15374,0.15374,0.15246,0.1563,0.15502,0.15502,0.15502,0.15374,0.15502,0.1563
0.15374,0.15374,0.15374,0.15246,0.1563,0.15502,0.15502,0.15502,0.15374,0.15502,0.1563,0.15502
0.15374,0.15374,0.15246,0.1563,0.15502,0.15502,0.15502,0.15374,0.15502,0.1563,0.15502,0.15374
0.15374,0.15246,0.1563,0.15502,0.15502,0.15502,0.15374,0.15502,0.1563,0.15502,0.15374,0.15374
0.15246,0.1563,0.15502,0.15502,0.15502,0.15374,0.15502,0.1563,0.15502,0.15374,0.15374,0.1563
0.1563,0.15502,0.15502,0.15502,0.15374,0.15502,0.1563,0.15502,0.15374,0.15374,0.1563,0.15502
0.15502,0.15502,0.15502,0.15374,0.15502,0.1563,0.15502,0.15374,0.15374,0.1563,0.15502,0.15374
0.15502,0.15502,0.15374,0.15502,0.1563,0.15502,0.15374,0.15374,0.1563,0.15502,0.15374,0.15502
0.15502,0.15374,0.15502,0.1563,0.15502,0.15374,0.15374,0.1563,0.15502,0.15374,0.15502,0.15502
0.15374,0.15502,0.1563,0.15502,0.15374,0.15374,0.1563,0.15502,0.15374,0.15502,0.15502,0.15374
0.15502,0.1563,0.15502,0.15374,0.15374,0.1563,0.15502,0.15374,0.15502,0.15502,0.15374,0.15374
0.1563,0.15502,0.15374,0.15374,0.1563,0.15502,0.15374,0.15502,0.15502,0.15374,0.15374,0.15502
0.15502,0.15374,0.15374,0.1563,0.15502,0.15374,0.15502,0.15502,0.15374,0.15374,0.15502,0.15887
0.15374,0.15374,0.1563,0.15502,0.15374,0.15502,0.15502,0.15374,0.15374,0.15502,0.15887,0.15374
0.15374,0.1563,0.15502,0.15374,0.15502,0.15502,0.15374,0.15374,0.15502,0.15887,0.15374,0.15374
0.1563,0.15502,0.15374,0.15502,0.15502,0.15374,0.15374,0.15502,0.15887,0.15374,0.15374,0.15374
0.15502,0.15374,0.15502,0.15502,0.15374,0.15374,0.15502,0.15887,0.15374,0.15374,0.15374,0.1563
0.15374,0.15502,0.15502,0.15374,0.15374,0.15502,0.15887,0.15374,0.15374,0.15374,0.1563,0.1563
0.15502,0.15502,0.15374,0.15374,0.15502,0.15887,0.15374,0.15374,0.15374,0.1563,0.1563,0.1563
0.15502,0.15374,0.15374,0.15502,0.15887,0.15374,0.15374,0.15374,0.1563,0.1563,0.1563,0.1563
0.15374,0.15374,0.15502,0.15887,0.15374,0.15374,0.15374,0.1563,0.1563,0.1563,0.1563,0.15502
0.15374,0.15502,0.15887,0.15374,0.15374,0.15374,0.1563,0.1563,0.1563,0.1563,0.15502,0.15759
0.15502,0.15887,0.15374,0.15374,0.15374,0.1563,0.1563,0.1563,0.1563,0.15502,0.15759,0.15759
0.15887,0.15374,0.15374,0.15374,0.1563,0.1563,0.1563,0.1563,0.15502,0.15759,0.15759,0.15759
0.15374,0.15374,0.15374,0.1563,0.1563,0.1563,0.1563,0.15502,0.15759,0.15759,0.15759,0.1563
0.15374,0.15374,0.1563,0.1563,0.1563,0.1563,0.15502,0.15759,0.15759,0.15759,0.1563,0.15887
0.15374,0.1563,0.1563,0.1563,0.1563,0.15502,0.15759,0.15759,0.15759,0.1563,0.15887,0.15887
0.1563,0.1563,0.1563,0.1563,0.15502,0.15759,0.15759,0.15759,0.1563,0.15887,0.15887,0.1563
0.1563,0.1563,0.1563,0.15502,0.15759,0.15759,0.15759,0.1563,0.15887,0.15887,0.1563,0.15502
0.1563,0.1563,0.15502,0.15759,0.15759,0.15759,0.1563,0.15887,0.15887,0.1563,0.15502,0.16015
0.1563,0.15502,0.15759,0.15759,0.15759,0.1563,0.15887,0.15887,0.1563,0.15502,0.16015,0.15759
0.15502,0.15759,0.15759,0.15759,0.1563,0.15887,0.15887,0.1563,0.15502,0.16015,0.15759,0.1563
0.15759,0.15759,0.15759,0.1563,0.15887,0.15887,0.1563,0.15502,0.16015,0.15759,0.1563,0.15759
0.15759,0.15759,0.1563,0.15887,0.15887,0.1563,0.15502,0.16015,0.15759,0.1563,0.15759,0.1563
0.15759,0.1563,0.15887,0.15887,0.1563,0.15502,0.16015,0.15759,0.1563,0.15759,0.1563,0.15759
0.1563,0.15887,0.15887,0.1563,0.15502,0.16015,0.15759,0.1563,0.15759,0.1563,0.15759,0.15374
0.15887,0.15887,0.1563,0.15502,0.16015,0.15759,0.1563,0.15759,0.1563,0.15759,0.15374,0.1563
0.15887,0.1563,0.15502,0.16015,0.15759,0.1563,0.15759,0.1563,0.15759,0.15374,0.1563,0.15759
0.1563,0.15502,0.16015,0.15759,0.1563,0.15759,0.1563,0.15759,0.15374,0.1563,0.15759,0.1563
0.15502,0.16015,0.15759,0.1563,0.15759,0.1563,0.15759,0.15374,0.1563,0.15759,0.1563,0.1563
0.16015,0.15759,0.1563,0.15759,0.1563,0.15759,0.15374,0.1563,0.15759,0.1563,0.1563,0.1563
0.15759,0.1563,0.15759,0.1563,0.15759,0.15374,0.1563,0.15759,0.1563,0.1563,0.1563,0.15759
0.1563,0.15759,0.1563,0.15759,0.15374,0.1563,0.15759,0.1563,0.1563,0.1563,0.15759,0.16143
0.15759,0.1563,0.15759,0.15374,0.1563,0.15759,0.1563,0.1563,0.1563,0.15759,0.16143,0.15887
0.1563,0.15759,0.15374,0.1563,0.15759,0.1563,0.1563,0.1563,0.15759,0.16143,0.15887,0.15759
0.15759,0.15374,0.1563,0.15759,0.1563,0.1563,0.1563,0.15759,0.16143,0.15887,0.15759,0.15887
0.15374,0.1563,0.15759,0.1563,0.1563,0.1563,0.15759,0.16143,0.15887,0.15759,0.15887,0.15887
