0.15147,0.15147,0.15147,0.15148,0
0.15147,0.15147,0.15148,0.15148,0
0.15147,0.15148,0.15148,0.15149,0
0.15148,0.15148,0.15149,0.1515,0
0.15148,0.15149,0.1515,0.15151,0
0.15149,0.1515,0.15151,0.15152,0
0.1515,0.15151,0.15152,0.15153,0
0.15151,0.15152,0.15153,0.15155,0
0.15152,0.15153,0.15155,0.15157,0
0.15153,0.15155,0.15157,0.15159,0
0.15155,0.15157,0.15159,0.15161,0
0.15157,0.15159,0.15161,0.15163,0
0.15159,0.15161,0.15163,0.15166,0
0.15161,0.15163,0.15166,0.15168,0
0.15163,0.15166,0.15168,0.15171,0
0.15166,0.15168,0.15171,0.15174,0
0.15168,0.15171,0.15174,0.15177,0
0.15171,0.15174,0.15177,0.1518,0
0.15174,0.15177,0.1518,0.15184,0
0.15177,0.1518,0.15184,0.15187,0
0.1518,0.15184,0.15187,0.15191,0
0.15184,0.15187,0.15191,0.15195,0
0.15187,0.15191,0.15195,0.15199,0
0.15191,0.15195,0.15199,0.15203,0
0.15195,0.15199,0.15203,0.15207,0
0.15199,0.15203,0.15207,0.15211,0
0.15203,0.15207,0.15211,0.15216,0
0.15207,0.15211,0.15216,0.1522,0
0.15211,0.15216,0.1522,0.15224,0
0.15216,0.1522,0.15224,0.15229,0
0.1522,0.15224,0.15229,0.15234,0
0.15224,0.15229,0.15234,0.15238,0
0.15229,0.15234,0.15238,0.15243,0
0.15234,0.15238,0.15243,0.15248,0
0.15238,0.15243,0.15248,0.15253,0
0.15243,0.15248,0.15253,0.15258,0
0.15248,0.15253,0.15258,0.15263,0
0.15253,0.15258,0.15263,0.15268,0
0.15258,0.15263,0.15268,0.15273,0
0.15263,0.15268,0.15273,0.15279,0
0.15268,0.15273,0.15279,0.15285,0
0.15273,0.15279,0.15285,0.15291,0
0.15279,0.15285,0.15291,0.15298,0
0.15285,0.15291,0.15298,0.15306,0
0.15291,0.15298,0.15306,0.15315,0
0.15298,0.15306,0.15315,0.15324,0
0.15306,0.15315,0.15324,0.15333,0
0.15315,0.15324,0.15333,0.15344,0
0.15324,0.15333,0.15344,0.15354,0
0.15333,0.15344,0.15354,0.15366,0
0.15344,0.15354,0.15366,0.15377,0
0.15354,0.15366,0.15377,0.1539,0
0.15366,0.15377,0.1539,0.15402,0
0.15377,0.1539,0.15402,0.15415,0
0.1539,0.15402,0.15415,0.15428,0
0.15402,0.15415,0.15428,0.15442,0
0.15415,0.15428,0.15442,0.15456,0
0.15428,0.15442,0.15456,0.1547,0
0.15442,0.15456,0.1547,0.15484,0
0.15456,0.1547,0.15484,0.15499,0
0.1547,0.15484,0.15499,0.15514,0
0.15484,0.15499,0.15514,0.15528,0
0.15499,0.15514,0.15528,0.15543,0
0.15514,0.15528,0.15543,0.15558,0
0.15528,0.15543,0.15558,0.15573,0
0.15543,0.15558,0.15573,0.15589,0
0.15558,0.15573,0.15589,0.15604,0
0.15573,0.15589,0.15604,0.15619,0
0.15589,0.15604,0.15619,0.15633,0
0.15604,0.15619,0.15633,0.15648,0
0.15619,0.15633,0.15648,0.15663,0
0.15633,0.15648,0.15663,0.15677,0
0.15648,0.15663,0.15677,0.15692,0
0.15663,0.15677,0.15692,0.15706,0
0.15677,0.15692,0.15706,0.15719,0
0.15692,0.15706,0.15719,0.15733,0
0.15706,0.15719,0.15733,0.15746,0
0.15719,0.15733,0.15746,0.15759,0
0.15733,0.15746,0.15759,0.15771,0
0.15746,0.15759,0.15771,0.15783,0
0.15759,0.15771,0.15783,0.15796,0
0.15771,0.15783,0.15796,0.15808,0
0.15783,0.15796,0.15808,0.1582,0
0.15796,0.15808,0.1582,0.15832,0
0.15808,0.1582,0.15832,0.15844,0
0.1582,0.15832,0.15844,0.15856,0
0.15832,0.15844,0.15856,0.15868,0
0.15844,0.15856,0.15868,0.1588,0
0.15856,0.15868,0.1588,0.15892,0
0.15868,0.1588,0.15892,0.15904,0
0.1588,0.15892,0.15904,0.15916,0
0.15892,0.15904,0.15916,0.15929,0
0.15904,0.15916,0.15929,0.15941,0
0.15916,0.15929,0.15941,0.15953,0
0.15929,0.15941,0.15953,0.15965,0
0.15941,0.15953,0.15965,0.15977,0
0.15953,0.15965,0.15977,0.15989,0
0.15965,0.15977,0.15989,0.16,0
0.15977,0.15989,0.16,0.16012,0
0.15989,0.16,0.16012,0.16024,0
0.16,0.16012,0.16024,0.16036,0
0.16012,0.16024,0.16036,0.16047,0
0.16024,0.16036,0.16047,0.16059,0
0.16036,0.16047,0.16059,0.1607,0
0.16047,0.16059,0.1607,0.16081,0
0.16059,0.1607,0.16081,0.16092,0
0.1607,0.16081,0.16092,0.16104,0
0.16081,0.16092,0.16104,0.16114,0
0.16092,0.16104,0.16114,0.16125,0
0.16104,0.16114,0.16125,0.16136,0
0.16114,0.16125,0.16136,0.16147,0
0.16125,0.16136,0.16147,0.16157,0
0.16136,0.16147,0.16157,0.16167,0
0.16147,0.16157,0.16167,0.16177,0
0.16157,0.16167,0.16177,0.16187,0
0.16167,0.16177,0.16187,0.16197,0
0.16177,0.16187,0.16197,0.16207,0
0.16187,0.16197,0.16207,0.16216,0
0.16197,0.16207,0.16216,0.16225,0
0.16207,0.16216,0.16225,0.16234,0
0.16216,0.16225,0.16234,0.16243,0
0.16225,0.16234,0.16243,0.16252,0
0.16234,0.16243,0.16252,0.1626,0
0.16243,0.16252,0.1626,0.16269,0
0.16252,0.1626,0.16269,0.16277,0
0.1626,0.16269,0.16277,0.16285,0
0.16269,0.16277,0.16285,0.16293,0
0.16277,0.16285,0.16293,0.16301,0
0.16285,0.16293,0.16301,0.16309,0
0.16293,0.16301,0.16309,0.16316,0
0.16301,0.16309,0.16316,0.16324,0
0.16309,0.16316,0.16324,0.16331,0
0.16316,0.16324,0.16331,0.16339,0
0.16324,0.16331,0.16339,0.16346,0
0.16331,0.16339,0.16346,0.16353,0
0.16339,0.16346,0.16353,0.1636,0
0.16346,0.16353,0.1636,0.16367,0
0.16353,0.1636,0.16367,0.16374,0
0.1636,0.16367,0.16374,0.16381,0
0.16367,0.16374,0.16381,0.16388,0
0.16374,0.16381,0.16388,0.16395,0
0.16381,0.16388,0.16395,0.16402,0
0.16388,0.16395,0.16402,0.16409,0
0.16395,0.16402,0.16409,0.16416,0
0.16402,0.16409,0.16416,0.16423,0
0.16409,0.16416,0.16423,0.1643,0
0.16416,0.16423,0.1643,0.16437,0
0.16423,0.1643,0.16437,0.16444,0
0.1643,0.16437,0.16444,0.16451,0
0.16437,0.16444,0.16451,0.16458,0
0.16444,0.16451,0.16458,0.16465,0
0.16451,0.16458,0.16465,0.16472,0
0.16458,0.16465,0.16472,0.16479,0
0.16465,0.16472,0.16479,0.16486,0
0.16472,0.16479,0.16486,0.16494,0
0.16479,0.16486,0.16494,0.16501,0
0.16486,0.16494,0.16501,0.16509,0
0.16494,0.16501,0.16509,0.16516,0
0.16501,0.16509,0.16516,0.16524,0
0.16509,0.16516,0.16524,0.16531,0
0.16516,0.16524,0.16531,0.16539,0
0.16524,0.16531,0.16539,0.16547,0
0.16531,0.16539,0.16547,0.16555,0
0.16539,0.16547,0.16555,0.16562,0
0.16547,0.16555,0.16562,0.1657,0
0.16555,0.16562,0.1657,0.16578,0
0.16562,0.1657,0.16578,0.16585,0
0.1657,0.16578,0.16585,0.16593,0
0.16578,0.16585,0.16593,0.16601,0
0.16585,0.16593,0.16601,0.16609,0
0.16593,0.16601,0.16609,0.16616,0
0.16601,0.16609,0.16616,0.16624,0
0.16609,0.16616,0.16624,0.16632,0
0.16616,0.16624,0.16632,0.1664,0
0.16624,0.16632,0.1664,0.16647,0
0.16632,0.1664,0.16647,0.16655,0
0.1664,0.16647,0.16655,0.16663,0
0.16647,0.16655,0.16663,0.16671,0
0.16655,0.16663,0.16671,0.16679,0
0.16663,0.16671,0.16679,0.16687,0
0.16671,0.16679,0.16687,0.16695,0
0.16679,0.16687,0.16695,0.16703,0
0.16687,0.16695,0.16703,0.16711,0
0.16695,0.16703,0.16711,0.16719,0
0.16703,0.16711,0.16719,0.16727,0
0.16711,0.16719,0.16727,0.16735,0
0.16719,0.16727,0.16735,0.16744,0
0.16727,0.16735,0.16744,0.16752,0
0.16735,0.16744,0.16752,0.1676,0
0.16744,0.16752,0.1676,0.16769,0
0.16752,0.1676,0.16769,0.16777,0
0.1676,0.16769,0.16777,0.16786,0
0.16769,0.16777,0.16786,0.16795,0
0.16777,0.16786,0.16795,0.16803,0
0.16786,0.16795,0.16803,0.16812,0
0.16795,0.16803,0.16812,0.16821,0
0.16803,0.16812,0.16821,0.1683,0
0.16812,0.16821,0.1683,0.16839,0
0.16821,0.1683,0.16839,0.16848,0
0.1683,0.16839,0.16848,0.16858,0
0.16839,0.16848,0.16858,0.16867,0
0.16848,0.16858,0.16867,0.16877,0
0.16858,0.16867,0.16877,0.16887,0
0.16867,0.16877,0.16887,0.16898,0
0.16877,0.16887,0.16898,0.16909,0
0.16887,0.16898,0.16909,0.1692,0
0.16898,0.16909,0.1692,0.16931,0
0.16909,0.1692,0.16931,0.16943,0
0.1692,0.16931,0.16943,0.16955,0
0.16931,0.16943,0.16955,0.16967,0
0.16943,0.16955,0.16967,0.16979,0
0.16955,0.16967,0.16979,0.16991,0
0.16967,0.16979,0.16991,0.17004,0
0.16979,0.16991,0.17004,0.17016,0
0.16991,0.17004,0.17016,0.17029,0
0.17004,0.17016,0.17029,0.17041,0
0.17016,0.17029,0.17041,0.17054,0
0.17029,0.17041,0.17054,0.17066,0
0.17041,0.17054,0.17066,0.17079,0
0.17054,0.17066,0.17079,0.17091,0
0.17066,0.17079,0.17091,0.17104,0
0.17079,0.17091,0.17104,0.17116,0
0.17091,0.17104,0.17116,0.17128,0
0.17104,0.17116,0.17128,0.1714,0
0.17116,0.17128,0.1714,0.17151,0
0.17128,0.1714,0.17151,0.17163,0
0.1714,0.17151,0.17163,0.17174,0
0.17151,0.17163,0.17174,0.17185,0
0.17163,0.17174,0.17185,0.17196,0
0.17174,0.17185,0.17196,0.17206,0
0.17185,0.17196,0.17206,0.17216,0
0.17196,0.17206,0.17216,0.17226,0
0.17206,0.17216,0.17226,0.17235,0
0.17216,0.17226,0.17235,0.17244,0
0.17226,0.17235,0.17244,0.17252,0
0.17235,0.17244,0.17252,0.1726,0
0.17244,0.17252,0.1726,0.17267,0
0.17252,0.1726,0.17267,0.17274,0
0.1726,0.17267,0.17274,0.1728,0
0.17267,0.17274,0.1728,0.17286,0
0.17274,0.1728,0.17286,0.17292,0
0.1728,0.17286,0.17292,0.17297,0
0.17286,0.17292,0.17297,0.17302,0
0.17292,0.17297,0.17302,0.17306,0
0.17297,0.17302,0.17306,0.17311,0
0.17302,0.17306,0.17311,0.17315,0
0.17306,0.17311,0.17315,0.17319,0
0.17311,0.17315,0.17319,0.17323,0
0.17315,0.17319,0.17323,0.17327,0
0.17319,0.17323,0.17327,0.17331,0
0.17323,0.17327,0.17331,0.17334,0
0.17327,0.17331,0.17334,0.17338,0
0.17331,0.17334,0.17338,0.17341,0
0.17334,0.17338,0.17341,0.17344,0
0.17338,0.17341,0.17344,0.17347,0
0.17341,0.17344,0.17347,0.1735,0
0.17344,0.17347,0.1735,0.17353,0
0.17347,0.1735,0.17353,0.17356,0
0.1735,0.17353,0.17356,0.17359,0
0.17353,0.17356,0.17359,0.17362,0
0.17356,0.17359,0.17362,0.17365,0
0.17359,0.17362,0.17365,0.17368,0
0.17362,0.17365,0.17368,0.17371,0
0.17365,0.17368,0.17371,0.17374,0
0.17368,0.17371,0.17374,0.17377,0
0.17371,0.17374,0.17377,0.1738,0
0.17374,0.17377,0.1738,0.17383,0
0.17377,0.1738,0.17383,0.17387,0
0.1738,0.17383,0.17387,0.1739,0
0.17383,0.17387,0.1739,0.17393,0
0.17387,0.1739,0.17393,0.17397,0
0.1739,0.17393,0.17397,0.17401,0
0.17393,0.17397,0.17401,0.17405,0
0.17397,0.17401,0.17405,0.17409,0
0.17401,0.17405,0.17409,0.17413,0
0.17405,0.17409,0.17413,0.17418,0
0.17409,0.17413,0.17418,0.17423,0
