@RELATION <eda-dataset-normc>

@ATTRIBUTE scl_mean NUMERIC
@ATTRIBUTE scl_correlation NUMERIC
@ATTRIBUTE scr_mean NUMERIC
@ATTRIBUTE scr_std NUMERIC
@ATTRIBUTE eda_slope NUMERIC
@ATTRIBUTE eda_greater_v NUMERIC
@ATTRIBUTE eda_difference NUMERIC
@ATTRIBUTE eda_mean NUMERIC
@ATTRIBUTE eda_variance NUMERIC
@ATTRIBUTE eda_skewness NUMERIC
@ATTRIBUTE eda_kurtosis NUMERIC

@ATTRIBUTE class {0,1}

@DATA
0.0035005,-0.0016418,0.0033094,0.0030307,-0.0023888,0.0053482,-0.0037953,0.00351,0.0028301,0.0043162,0.0043162,0
0.0035004,-0.0060324,0.003333,0.0031841,0.0036253,0.0053482,0.003825,0.0035067,0.0026481,0.0060441,0.0060441,0
0.0035001,-0.0058046,0.004227,0.0048793,0.0071944,0.0053482,0.0075906,0.0035067,0.0026481,0.0060441,0.0060441,0
0.0034997,-0.0062937,0.0042841,0.0046513,-0.0012272,0.0053482,-0.003825,0.0035067,0.0026481,0.0060441,0.0060441,0
0.0034991,-0.0063587,0.0039632,0.0061469,-0.0036066,0.010696,0,0.0035132,0.0034548,0.0039979,0.0039979,0
0.0034985,-0.0063587,0.0036717,0.0060386,-0.0096112,0.0053482,-0.011416,0.0035099,0.0038003,0.0041541,0.0041541,0
0.0034978,-0.0063229,0.0037033,0.0062522,0.0096112,0.010696,0.011416,0.0035001,0.003136,0.0065295,0.0065295,0
0.003497,-0.0063327,0.0040894,0.0064158,0.0036066,0.0053482,0,0.0035001,0.003136,0.0065295,0.0065295,0
0.0034962,-0.0063587,0.004446,0.004724,0.0012272,0.0053482,0.003825,0.0035001,0.003136,0.0065295,0.0065295,0
0.0034952,-0.0063412,0.0045544,0.0043412,-0.0071944,0,-0.0075906,0.0035034,0.0029125,0.0061375,0.0061375,0
0.0034941,-0.0063448,0.0035082,0.0042999,-0.0036253,0,-0.003825,0.0034902,0.0025918,0.0043309,0.0043309,0
0.0034929,-0.0063587,0.0034524,0.0040121,-0.0012084,0.0053482,0,0.0034902,0.0025918,0.0043309,0.0043309,0
0.0034916,-0.0063587,0.0043093,0.0074022,0.0084028,0.010696,0.0075906,0.0034902,0.0025918,0.0043309,0.0043309,0
0.0034904,-0.0063587,0.0041518,0.0076742,0.0023981,0.010696,0,0.0034869,0.0026528,0.005615,0.005615,0
0.0034891,-0.0063587,0.0040577,0.0081595,-0.0072318,0.0053482,-0.003825,0.0034902,0.0025918,0.0043309,0.0043309,0
0.0034878,-0.0063484,0.0035395,0.0084159,-0.01082,0,-0.011416,0.0034935,0.0029757,0.0031548,0.0031548,0
0.0034865,-0.0063521,0.0028964,0.0041659,0.0036253,0.0053482,0.003825,0.0034837,0.0017052,-7.3964e-16,-7.3964e-16,0
0.0034851,-0.0063527,0.0030395,0.0044474,0.0048337,0.0053482,0.003825,0.003487,0.0016848,-0.0017546,-0.0017546,0
0.0034836,-0.00635,0.0029974,0.0046927,-0.0035972,0.0053482,-0.0037953,0.003487,0.0016848,-0.0017546,-0.0017546,0
0.0034822,-0.00635,0.0033331,0.0047336,-0.0024075,0.0053482,0,0.0034903,0.0016235,-0.003605,-0.003605,0
0.0034807,-0.0063527,0.0034234,0.0050926,0.0024075,0.0053482,0,0.0034903,0.0016235,-0.003605,-0.003605,0
0.0034793,-0.0063521,0.0031947,0.0051129,0.0035972,0.0053482,0.0037953,0.0034903,0.0016235,-0.003605,-0.003605,0
0.0034779,-0.0063527,0.0041124,0.0035917,-0.0012084,0.0053482,0,0.0034969,0.00089476,-0.00041656,-0.00041656,0
0.0034765,-0.0063521,0.0046465,0.0048257,0.0048056,0.010696,0.0037953,0.0035034,0.0019429,0.00561,0.00561,0
0.0034751,-0.0063484,0.0044793,0.0049553,0.0011991,0.010696,0,0.0035001,0.0021668,0.0057602,0.0057602,0
0.0034738,-0.0063587,0.004766,0.0035121,-0.0024075,0.010696,0,0.0035001,0.0021668,0.0057602,0.0057602,0
0.0034726,-0.0063587,0.0044619,0.0037276,-0.006014,0.0053482,-0.0076203,0.0035001,0.0021668,0.0057602,0.0057602,0
0.0034713,-0.0063587,0.0040932,0.0010808,0.0024169,0.010696,0.003825,0.0034935,0.0020061,0.0084008,0.0084008,0
0.0034701,-0.0063587,0.0044864,0.0028489,0.0012084,0.0053482,0,0.0034968,0.0018637,0.0078771,0.0078771,0
0.0034689,-0.0063448,0.0046831,0.002572,0.0036253,0.0053482,0.003825,0.0034902,0.0025918,0.0043309,0.0043309,0
0.0034678,-0.0063412,0.0052939,0.0029268,-9.3386e-17,0,0,0.003487,0.0031373,0.0027443,0.0027443,0
0.0034668,-0.0063587,0.0061837,0.0051279,0.0071944,0.0053482,0.0075906,0.003487,0.0031373,0.0027443,0.0027443,0
0.0034659,-0.0063327,0.0058506,0.0062495,-0.0012272,0.0053482,-0.003825,0.0034837,0.0031577,0.0040882,0.0040882,0
0.0034651,-0.0063229,0.0054981,0.0076781,-0.0072318,0.0053482,-0.003825,0.0034804,0.0031373,0.0055121,0.0055121,0
0.0034644,-0.0063587,0.0051297,0.0074653,-0.0071944,0.0053482,-0.0075906,0.0034771,0.0030759,0.007063,0.007063,0
0.0034638,-0.0063587,0.0041657,0.0022063,0.0012084,0.0053482,0,0.0034672,0.0011975,-0.00039883,-0.00039883,0
0.0034633,-0.0062937,0.0042404,0.0023198,0.0024169,0.010696,0.003825,0.0034738,0.0020071,0.0023891,0.0023891,0
0.0034629,-0.0058046,0.003852,0.0050324,-0.006014,0.0053482,-0.0076203,0.0034738,0.0020071,0.0023891,0.0023891,0
0.0034626,-0.0060324,0.0030694,0.0055422,-0.0060047,0.0053482,-0.0037953,0.0034738,0.0020071,0.0023891,0.0023891,0
0.0034625,-0.0016418,0.0031966,0.00606,1.6197e-15,0.0053482,0,0.0034771,0.0021089,0.00075634,0.00075634,0
0.0034626,0.0040216,0.0030139,0.0054639,0.0060047,0.0053482,0.0037953,0.0034771,0.0021089,0.00075634,0.00075634,0
0.0034628,0.0062487,0.003389,0.0046135,0.0023888,0.0053482,0.0037953,0.0034837,0.0017052,8.3485e-16,8.3485e-16,0
0.0034633,0.0062937,0.003717,0.0027534,-0.0036253,0,-0.003825,0.0034869,0.0012004,0.0039119,0.0039119,0
0.0034639,0.0063229,0.0035666,0.0018401,-1.4303e-16,0,0,0.0034836,0.0012205,0.0057082,0.0057082,0
0.0034647,0.0062892,0.0041274,0.0049747,0.0072225,0.0053482,0.0076203,0.0034836,0.0012205,0.0057082,0.0057082,0
0.0034658,0.0063448,0.0043753,0.0045583,0.0024075,0.0053482,0,0.0034836,0.0012205,0.0057082,0.0057082,0
0.003467,0.0063484,0.0047484,0.0032104,0.0012178,0.010696,0.003825,0.0034869,0.0012004,0.0039119,0.0039119,0
0.0034685,0.0063334,0.0050346,0.002922,-0.0023888,0.0053482,-0.0037953,0.0034902,0.0011394,0.0023088,0.0023088,0
0.0034701,0.0063543,0.0047632,0.0016347,0.0036253,0.0053482,0.003825,0.003487,0.00071526,-0.0020912,-0.0020912,0
0.0034718,0.0063546,0.0048448,0.0012912,4.4291e-17,0,0,0.0034903,0.00065395,-0.004374,-0.004374,0
0.0034737,0.0063411,0.0044493,0.0038155,-0.0036253,0,-0.003825,0.0034903,0.00065395,-0.004374,-0.004374,0
0.0034756,0.0063544,0.0037458,0.0044615,-0.0048337,0,-0.003825,0.0034968,0.0018637,0.0078771,0.0078771,0
0.0034777,0.0063587,0.0030892,0.0037791,-0.0036253,0,-0.003825,0.0034968,0.0018637,0.0078771,0.0078771,0
0.0034799,0.0063587,0.0025813,0.00088616,1.1335e-16,0,0,0.0034935,0.0020061,0.0084008,0.0084008,0
0.0034822,0.0063551,0.0028537,0.0028073,0.0036253,0.0053482,0.003825,0.0034968,0.0018637,0.0078771,0.0078771,0
0.0034844,0.0063563,0.0032929,0.0034825,0.0048337,0.0053482,0.003825,0.0034968,0.0018637,0.0078771,0.0078771,0
0.0034868,0.0063565,0.0037344,0.0027946,0.0036253,0.0053482,0.003825,0.0035001,0.0016804,0.0078395,0.0078395,0
0.0034892,0.0063555,0.0039886,0.00099208,4.3786e-17,0,0,0.0035034,0.0014562,0.0086456,0.0086456,0
0.0034916,0.0063587,0.0041233,0.0014257,-8.7065e-18,0,0,0.0035034,0.0014562,0.0086456,0.0086456,0
0.0034941,0.0063587,0.0047751,0.0051608,0.0071944,0.0053482,0.0075906,0.0035067,0.0016782,0.0061223,0.0061223,0
0.0034966,0.0063587,0.0047144,0.0053122,0.0023981,0.0053482,0,0.0035133,0.0024843,0.0046042,0.0046042,0
0.0034991,0.0063587,0.0042432,0.0076239,-0.0060234,0.0053482,-0.003825,0.0035133,0.0024843,0.0046042,0.0046042,0
0.0035016,0.0063555,0.0037405,0.0081228,-0.0084028,0.0053482,-0.0075906,0.0035133,0.0024843,0.0046042,0.0046042,0
0.003504,0.0063565,0.0024712,0.003644,-0.0024169,0.0053482,-0.003825,0.0035034,0.0019429,0.00561,0.00561,0
0.0035063,0.0063563,0.0021383,0.0016768,0.0024169,0.010696,0.003825,0.0035001,0.0021668,0.0057602,0.0057602,0
0.0035086,0.0063551,0.002477,0.0019505,0.0012084,0.0053482,0,0.0035132,0.0039377,0.0067055,0.0067055,0
0.0035109,0.0063587,0.0025366,0.0020289,0.0036253,0.0053482,0.003825,0.0035165,0.0040392,0.0052803,0.0052803,0
0.0035131,0.0063587,0.003367,0.0042023,0.0035972,0.0053482,0.0037953,0.0035198,0.0036123,0.005721,0.005721,0
0.0035152,0.0063544,0.0042236,0.0056018,0.0083934,0.010696,0.0075906,0.0035198,0.0036123,0.005721,0.005721,0
0.0035171,0.0063411,0.0042584,0.0054815,0.0011991,0.010696,0,0.0035198,0.0036123,0.005721,0.005721,0
0.003519,0.0063546,0.0040758,0.0064199,-0.0059953,0.0053482,-0.0037953,0.0035198,0.0036123,0.005721,0.005721,0
0.0035207,0.0063543,0.0028169,0.0089414,-0.01082,0,-0.011416,0.0035165,0.0035513,0.0071653,0.0071653,0
0.0035223,0.0063334,0.0016742,0.0047677,-0.0048337,0,-0.003825,0.0035165,0.0035513,0.0071653,0.0071653,0
0.0035238,0.0063484,0.0025871,0.010727,0.010792,0.0053482,0.011386,0.0035132,0.0039377,0.0067055,0.0067055,0
0.003525,0.0063448,0.0033298,0.011397,0.012028,0.0053482,0.0076203,0.0035132,0.0039377,0.0067055,0.0067055,0
0.003526,0.0062892,0.0038124,0.0093187,0.0012272,0.0053482,0.003825,0.0035231,0.0041159,0.0045547,0.0045547,0
0.0035269,0.0063229,0.0039754,0.0086319,-0.011991,0,-0.011386,0.0035329,0.0039301,0.0030458,0.0030458,0
0.0035275,0.0062937,0.0028085,0.0053305,-0.0035972,0,-0.0037953,0.0035231,0.0026616,0.0034944,0.0034944,0
0.003528,0.0062487,0.0019606,0.00087086,-1.3719e-16,0,0,0.0035198,0.0026411,0.0050108,0.0050108,0
0.0035283,0.0060018,0.0022293,0.002161,5.5009e-17,0,0,0.0035198,0.0026411,0.0050108,0.0050108,0
0.0035284,0,0.0028849,0.0047987,0.0071944,0.0053482,0.0075906,0.0035231,0.0026616,0.0034944,0.0034944,0
0.0035284,-0.0056874,0.0026419,0.0056548,-0.0012272,0.0053482,-0.003825,0.0035231,0.0026616,0.0034944,0.0034944,0
0.0035282,-0.0060324,0.0026772,0.0055491,-0.0036066,0.010696,0,0.0035231,0.0026616,0.0034944,0.0034944,0
0.0035281,-0.0056874,0.0034796,0.0086517,0.0012084,0.010696,0,0.0035297,0.0030646,0.001455,0.001455,0
0.0035279,-0.0060324,0.0037541,0.0094972,0.013218,0.010696,0.011416,0.0035198,0.0031294,0.0027288,0.0027288,0
0.0035277,-0.0060018,0.0041303,0.0080241,-4.7359e-16,0.0053482,0,0.0035297,0.0030646,0.001455,0.001455,0
0.0035274,-0.0063587,0.004122,0.0080665,-0.0095925,0,-0.0075906,0.0035297,0.0030646,0.001455,0.001455,0
0.0035271,-0.0063587,0.0032025,0.0063863,-0.0071944,0,-0.0075906,0.0035231,0.0026616,0.0034944,0.0034944,0
0.0035268,-0.0063587,0.0027119,0.0030781,0.0035972,0.0053482,0.0037953,0.0035198,0.0021582,0.0039739,0.0039739,0
0.0035264,-0.0062487,0.0025636,0.0032492,0.0011991,0.0053482,0,0.0035198,0.0021582,0.0039739,0.0039739,0
0.003526,-0.0062948,0.0029323,0.0026454,-0.0011991,0.0053482,0,0.0035198,0.0021582,0.0039739,0.0039739,0
0.0035256,-0.0063096,0.0034099,0.0036165,0.0035972,0.0053482,0.0037953,0.0035231,0.0021787,0.0023436,0.0023436,0
0.0035251,-0.0062948,0.0030683,0.0037996,-0.0012272,0.0053482,-0.003825,0.0035165,0.0025855,0.0029639,0.0029639,0
0.0035246,-0.0063096,0.003669,0.0036998,0.0035878,0.010696,0.0075906,0.0035165,0.0025855,0.0029639,0.0029639,0
0.0035242,-0.0062948,0.0037005,0.0036379,-0.0035878,0.0053482,-0.0075906,0.0035165,0.0025855,0.0029639,0.0029639,0
0.0035237,-0.0063096,0.0031334,0.0037958,0.0012272,0.0053482,0.003825,0.00351,0.0018599,0.0040861,0.0040861,0
0.0035231,-0.0062937,0.0035618,0.0036985,-0.0035972,0.0053482,-0.0037953,0.0035133,0.0015138,0.0055969,0.0055969,0
0.0035227,-0.0062937,0.0030477,0.0031741,0.0011991,0.0053482,0,0.0035067,0.00070832,0.0010316,0.0010316,0
0.0035221,-0.0063096,0.0029347,0.0031007,-0.0011991,0.0053482,0,0.0035067,0.00070832,0.0010316,0.0010316,0
0.0035216,-0.0062937,0.0032667,0.0026731,-1.979e-15,0.0053482,0,0.00351,0.00088971,0.0002611,0.0002611,0
0.0035211,-0.0062937,0.0025754,0.0032729,-0.0024262,0.0053482,-0.003825,0.0035067,0.00070832,0.0010316,0.0010316,0
0.0035206,-0.0063096,0.0024263,0.0035185,-0.0024075,0.010696,0,0.00351,0.00088971,0.0002611,0.0002611,0
0.00352,-0.0062937,0.0024023,0.0034682,-0.0023888,0.0053482,-0.0037953,0.0035133,0.0010309,-0.00098008,-0.00098008,0
0.0035195,-0.0062937,0.0021171,0.0022058,0.0036253,0.0053482,0.003825,0.0035067,0.0011953,-0.00052949,-0.00052949,0
0.003519,-0.0063096,0.0024437,0.0014734,-4.5975e-17,0,0,0.00351,0.00088971,0.0002611,0.0002611,0
0.0035185,-0.0062937,0.0025702,0.00072762,-1.3534e-17,0,0,0.00351,0.00088971,0.0002611,0.0002611,0
0.003518,-0.0062937,0.002648,0.0011962,6.9976e-17,0,0,0.0035133,0.0010309,-0.00098008,-0.00098008,0
0.0035175,-0.0062487,0.00306,0.0026244,0.0035972,0.0053482,0.0037953,0.0035198,0.0016754,0.0017027,0.0017027,0
0.003517,-0.0062487,0.0032069,0.0024814,0.0011991,0.0053482,0,0.0035198,0.0016754,0.0017027,0.0017027,0
0.0035167,-0.0062948,0.0037641,0.002544,0.0023981,0.010696,0.0037953,0.0035198,0.0016754,0.0017027,0.0017027,0
0.0035163,-0.0062487,0.0040561,0.0020361,0.0011991,0.0053482,0,0.0035231,0.0016958,-4.5233e-05,-4.5233e-05,0
0.0035159,-0.0063587,0.0034099,0.005091,-0.0036253,0.0053482,-0.003825,0.0035198,0.0016754,0.0017027,0.0017027,0
0.0035156,-0.0063587,0.0031322,0.0055818,-0.0060047,0.0053482,-0.0037953,0.0035165,0.0021026,0.00069965,0.00069965,0
0.0035152,-0.0063587,0.0027427,0.0043533,-0.0023888,0.0053482,-0.0037953,0.0035133,0.0020014,0.0023198,0.0023198,0
0.0035149,-0.0063587,0.0029283,0.0055321,0.0072225,0.010696,0.0076203,0.0035133,0.0020014,0.0023198,0.0023198,0
0.0035147,-0.0060018,0.0041322,0.0067318,0.0083934,0.010696,0.0075906,0.0035166,0.0016147,0.0035437,0.0035437,0
0.0035145,-0.0060324,0.0044137,0.0055007,0.0011991,0.010696,0,0.0035166,0.0016147,0.0035437,0.0035437,0
0.0035143,-0.0056874,0.0043687,0.0057002,-0.0059953,0.0053482,-0.0037953,0.0035166,0.0016147,0.0035437,0.0035437,0
0.0035142,-0.0049254,0.0042517,0.0055318,-0.0035972,0.0053482,-0.0037953,0.0035133,0.0015138,0.0055969,0.0055969,0
0.0035142,0,0.0033814,0.0029009,0.0011991,0.0053482,0,0.00351,0.00088971,0.0002611,0.0002611,0
0.0035142,0.0049254,0.0027922,0.0053124,-0.0048243,0.0053482,-0.003825,0.0035133,0.0010309,-0.00098008,-0.00098008,0
0.0035144,0.0060018,0.0027783,0.0053095,-0.0048056,0.0053482,-0.0037953,0.0035166,0.0011318,-0.0024151,-0.0024151,0
0.0035146,0.0063587,0.0027412,0.0050974,0.0048056,0.010696,0.0037953,0.0035166,0.0011318,-0.0024151,-0.0024151,0
0.0035149,0.0063587,0.0028057,0.0051334,0.0048243,0.010696,0.003825,0.0035198,0.0011925,-0.0040052,-0.0040052,0
0.0035153,0.0062487,0.0032162,0.0029198,-0.0011991,0.0053482,0,0.0035264,0.00070421,-0.0020912,-0.0020912,0
0.0035158,0.0062937,0.0031578,0.0030833,-0.0035972,0,-0.0037953,0.003533,0.0010261,0.00091713,0.00091713,0
0.0035163,0.0063587,0.0027849,0.00086285,8.6337e-17,0,0,0.0035297,0.0011267,0.0023617,0.0023617,0
0.003517,0.0063229,0.0031122,0.0030905,0.0035972,0.0053482,0.0037953,0.0035297,0.0011267,0.0023617,0.0023617,0
0.0035178,0.0063327,0.0036594,0.0038927,0.0047962,0.0053482,0.0037953,0.0035297,0.0011267,0.0023617,0.0023617,0
0.0035187,0.0063587,0.004136,0.0030387,0.0035972,0.0053482,0.0037953,0.0035297,0.0011267,0.0023617,0.0023617,0
0.0035196,0.0063587,0.0045735,0.00063119,6.8302e-17,0,0,0.003533,0.0010261,0.00091713,0.00091713,0
0.0035206,0.0063587,0.0045386,0.00083785,-3.0332e-17,0,0,0.003533,0.0010261,0.00091713,0.00091713,0
0.0035216,0.0063412,0.0045906,0.0011269,6.985e-18,0,0,0.003533,0.0010261,0.00091713,0.00091713,0
0.0035227,0.0063448,0.0048533,0.0019984,0.0035972,0.0053482,0.0037953,0.003533,0.0010261,0.00091713,0.00091713,0
0.0035238,0.0063587,0.0044184,0.0041181,-0.0023981,0.0053482,-0.0037953,0.0035297,0.0011267,0.0023617,0.0023617,0
0.0035251,0.0063587,0.0038258,0.0062505,-0.0059953,0.0053482,-0.0037953,0.0035231,0.0016958,-4.5233e-05,-4.5233e-05,0
0.0035264,0.0063587,0.0030937,0.0061306,-0.0071944,0,-0.0075906,0.0035264,0.0021589,0.00077925,0.00077925,0
0.0035276,0.0063587,0.0022677,0.0016441,-5.5702e-17,0,0,0.0035198,0.0016754,0.0017027,0.0017027,0
0.0035289,0.0063587,0.0024732,0.003084,0.0035972,0.0053482,0.0037953,0.0035198,0.0016754,0.0017027,0.0017027,0
0.0035302,0.0063484,0.0030246,0.0037056,0.0047962,0.0053482,0.0037953,0.0035198,0.0016754,0.0017027,0.0017027,0
0.0035315,0.0063521,0.0034654,0.0029961,0.0035972,0.0053482,0.0037953,0.0035231,0.0016958,-4.5233e-05,-4.5233e-05,0
0.0035328,0.0063484,0.0038667,0.00052311,-2.2965e-16,0,0,0.0035264,0.001676,-0.0017945,-0.0017945,0
0.0035342,0.0063484,0.0032136,0.005061,-0.0035972,0,-0.0037953,0.0035264,0.001676,-0.0017945,-0.0017945,0
0.0035356,0.0063521,0.0023992,0.0059944,-0.0084215,0,-0.0076203,0.0035264,0.001676,-0.0017945,-0.0017945,0
0.003537,0.0063527,0.0024562,0.0062381,0.0023888,0.0053482,0.0037953,0.0035231,0.0016958,-4.5233e-05,-4.5233e-05,0
0.0035385,0.00635,0.0021149,0.0053366,0.0036066,0.0053482,0,0.0035231,0.0016958,-4.5233e-05,-4.5233e-05,0
0.0035399,0.00635,0.0020284,0.0056452,0.0012272,0.0053482,0.003825,0.0035264,0.001676,-0.0017945,-0.0017945,0
0.0035413,0.0063484,0.0022563,0.0049942,-0.0071944,0,-0.0075906,0.0035297,0.0011267,0.0023617,0.0023617,0
0.0035427,0.0063484,0.001978,0.0034135,0.0035972,0.0053482,0.0037953,0.0035264,0.00070421,-0.0020912,-0.0020912,0
0.003544,0.0063521,0.0021843,0.0041818,0.0047962,0.0053482,0.0037953,0.0035264,0.00070421,-0.0020912,-0.0020912,0
0.0035453,0.0063484,0.0028011,0.0026585,0.0035972,0.0053482,0.0037953,0.0035395,0.0031187,0.01211,0.01211,0
0.0035468,0.0063484,0.0030481,0.00099987,1.6122e-16,0,0,0.0035362,0.0037896,0.0082156,0.0082156,0
0.0035481,0.0063521,0.0026652,0.0031955,-0.0035972,0,-0.0037953,0.0035395,0.0040917,0.0065064,0.0065064,0
0.0035493,0.0063193,0.0025336,0.0028599,-0.0011991,0.0053482,0,0.0035362,0.0042725,0.0071519,0.0071519,0
0.0035506,0.0063489,0.0023295,0.0023071,0.0011991,0.0053482,0,0.0035428,0.0053193,0.0049626,0.0049626,0
0.0035518,0.0063448,0.0020888,0.0022655,-8.1704e-16,0.0053482,0,0.003546,0.005541,0.0037435,0.0037435,0
0.0035529,0.0063448,0.0020346,0.002566,-0.0011991,0.0053482,0,0.0035493,0.0052395,0.0031887,0.0031887,0
0.003554,0.0063489,0.002137,0.0031287,-0.0023981,0.0053482,-0.0037953,0.0035526,0.0053807,0.0020469,0.0020469,0
0.0035551,0.0063477,0.0028941,0.0068797,0.01319,0.010696,0.015181,0.0035526,0.0053807,0.0020469,0.0020469,0
0.0035561,0.0063412,0.0029276,0.0067865,-0.0024262,0.0053482,-0.0076203,0.0035624,0.0055627,-1.9754e-05,-1.9754e-05,0
0.0035571,0.0063327,0.0030941,0.0061148,0.0011897,0.010696,0.0075906,0.0035657,0.0055429,-0.0010906,-0.0010906,0
0.0035579,0.0063399,0.0029816,0.0061384,-0.010782,0.0053482,-0.015181,0.0035723,0.0048997,-0.0027573,-0.0027573,0
0.0035588,0.0063327,0.0028956,0.0055371,0.012019,0.010696,0.015211,0.0035624,0.0036311,-0.0044521,-0.0044521,0
0.0035597,0.0063587,0.0036519,0.0058227,0.0035972,0.0053482,0,0.0035723,0.0019919,-0.0023737,-0.0023737,0
0.0035606,0.0063587,0.003907,0.0046138,0.0023981,0.0053482,0.0037953,0.0035657,0.0026358,-0.001477,-0.001477,0
0.0035615,0.0063587,0.0041022,0.0039166,-0.0047962,0.0053482,-0.0037953,0.0035723,0.0019919,-0.0023737,-0.0023737,0
0.0035625,0.0063587,0.0036968,0.0031155,-0.0023981,0.0053482,-0.0037953,0.0035657,0.00167,-0.0017506,-0.0017506,0
0.0035634,0.0063587,0.0037792,0.0036797,0.0059953,0.010696,0.0075906,0.0035625,0.0016901,-4.4107e-16,-4.4107e-16,0
0.0035643,0.0063587,0.004354,0.0035503,0.0023981,0.0053482,0,0.0035625,0.0016901,8.4997e-17,8.4997e-17,0
0.0035653,0.0063587,0.0043194,0.003698,0.0023981,0.0053482,0.0037953,0.0035592,0.00167,0.0017506,0.0017506,0
0.0035662,0.0063587,0.0042461,0.0040099,-0.0071944,0,-0.0075906,0.0035625,0.0016901,8.4997e-17,8.4997e-17,0
0.0035672,0.0063587,0.0036214,0.0038552,-0.0011991,0.0053482,0,0.0035559,0.0011267,-0.0023617,-0.0023617,0
0.0035681,0.0063587,0.002689,0.0031627,-0.0059953,0.0053482,-0.0075906,0.0035559,0.0011267,-0.0023617,-0.0023617,0
0.003569,0.0063327,0.0025441,0.0027579,0.0011991,0.010696,0.0037953,0.0035559,0.0011267,-0.0023617,-0.0023617,0
0.0035698,0.0063399,0.0023875,0.0023107,-0.0011991,0.0053482,-0.0037953,0.0035592,0.0011871,-0.0039583,-0.0039583,0
0.0035707,0.0063327,0.0021136,0.0024275,0.0023981,0.0053482,0.0037953,0.0035592,0.0011871,-0.0039583,-0.0039583,0
0.0035715,0.0063587,0.0021851,0.0021171,-0.0035972,0,-0.0037953,0.0035625,0.00072434,0,0,0
0.0035725,0.0063587,0.0020345,0.0015598,3.5744e-17,0,0,0.0035592,0.00070421,0.0020912,0.0020912,0
0.0035733,0.0063327,0.0021681,0.0024187,0.0035972,0.0053482,0.0037953,0.0035592,0.00070421,0.0020912,0.0020912,0
0.0035742,0.0063399,0.0023564,0.0020666,0.0011991,0.0053482,0,0.0035625,0.00072434,-8.0444e-16,-8.0444e-16,0
0.0035751,0.0063327,0.002743,0.0018948,0.0023981,0.010696,0.0037953,0.0035625,0.00072434,0,0,0
0.0035758,0.0063327,0.0031516,0.0021373,0.0011991,0.0053482,0,0.0035625,0.00072434,0,0,0
0.0035767,0.0063399,0.003302,0.0023439,0.0035972,0.0053482,0.0037953,0.0035625,0.00072434,0,0,0
0.0035776,0.0063327,0.0035276,0.0010246,-1.7663e-16,0,0,0.0035657,0.00070421,-0.0020912,-0.0020912,0
0.0035783,0.0063327,0.0031659,0.0033325,-0.0035972,0,-0.0037953,0.0035592,0.0011871,-0.0039583,-0.0039583,0
0.0035792,0.0063399,0.0024872,0.0044046,-0.0047962,0,-0.0037953,0.0035625,0.0016901,3.4775e-16,3.4775e-16,0
0.00358,0.0063367,0.0020245,0.0033119,-0.0035972,0,-0.0037953,0.0035625,0.0016901,8.4826e-17,8.4826e-17,0
0.0035807,0.0063229,0.0019058,0.0025351,0.0035972,0.0053482,0.0037953,0.0035625,0.0016901,3.4769e-16,3.4769e-16,0
0.0035815,0.0063229,0.001872,0.0025655,0.0011991,0.0053482,0,0.0035625,0.0016901,8.4826e-17,8.4826e-17,0
0.0035822,0.0063367,0.0018926,0.002462,-0.0011991,0.0053482,0,0.0035625,0.0016901,8.4883e-17,8.4883e-17,0
0.0035829,0.0063229,0.0023127,0.003836,-1.931e-15,0.0053482,0,0.0035625,0.0016901,8.494e-17,8.494e-17,0
0.0035837,0.0063229,0.0021872,0.0036461,0.0047962,0.0053482,0.0037953,0.0035592,0.00167,0.0017506,0.0017506,0
0.0035844,0.0063367,0.0019379,0.0045672,-0.0035972,0.0053482,-0.0037953,0.0035625,0.0016901,8.494e-17,8.494e-17,0
0.0035851,0.0063229,0.0025879,0.0051232,0.0011991,0.0053482,0.0037953,0.0035657,0.00167,-0.0017506,-0.0017506,0
0.0035858,0.0063587,0.0027288,0.0056505,0.0035972,0.0053482,0,0.003569,0.0020925,-0.00074654,-0.00074654,0
0.0035864,0.0063587,0.0027791,0.0055991,0.0059953,0.0053482,0.0075906,0.003569,0.0020925,-0.00074654,-0.00074654,0
0.003587,0.0063587,0.0029634,0.004442,-0.0071944,0,-0.0075906,0.0035723,0.001509,0.0025714,0.0025714,0
0.0035876,0.0063587,0.0022283,0.0051501,-0.0047962,0,-0.0037953,0.003569,0.0011267,0.0023617,0.0023617,0
0.0035883,0.0063587,0.0014219,0.0028264,-0.0035972,0,-0.0037953,0.003569,0.0011267,0.0023617,0.0023617,0
0.0035889,0.0063587,0.0011054,0.0010292,1.2396e-16,0,0,0.0035657,0.0011871,0.0039583,0.0039583,0
0.0035895,0.0063587,0.0013849,0.002881,0.0035972,0.0053482,0.0037953,0.0035657,0.0011871,0.0039583,0.0039583,0
0.0035901,0.0063587,0.0020327,0.0042887,0.0047962,0.0053482,0.0037953,0.0035657,0.0011871,0.0039583,0.0039583,0
0.0035907,0.0062937,0.0029506,0.0050314,0.0071944,0.010696,0.0075906,0.003569,0.0011267,0.0023617,0.0023617,0
0.0035912,0.0063096,0.0033728,0.0031226,0.0011991,0.0053482,0,0.0035756,0.0013682,0.001412,0.001412,0
0.0035918,0.0062937,0.0030211,0.0051303,-0.0047962,0.0053482,-0.0037953,0.0035756,0.0013682,0.001412,0.001412,0
