0.079435,0.079435,0.079389,0.079344,0
0.079435,0.079389,0.079344,0.079303,0
0.079389,0.079344,0.079303,0.079263,0
0.079344,0.079303,0.079263,0.079225,0
0.079303,0.079263,0.079225,0.07919,0
0.079263,0.079225,0.07919,0.079156,0
0.079225,0.07919,0.079156,0.079125,0
0.07919,0.079156,0.079125,0.079095,0
0.079156,0.079125,0.079095,0.079067,0
0.079125,0.079095,0.079067,0.079041,0
0.079095,0.079067,0.079041,0.079017,0
0.079067,0.079041,0.079017,0.078995,0
0.079041,0.079017,0.078995,0.078974,0
0.079017,0.078995,0.078974,0.078954,0
0.078995,0.078974,0.078954,0.078936,0
0.078974,0.078954,0.078936,0.07892,0
0.078954,0.078936,0.07892,0.078905,0
0.078936,0.07892,0.078905,0.078891,0
0.07892,0.078905,0.078891,0.078879,0
0.078905,0.078891,0.078879,0.078867,0
0.078891,0.078879,0.078867,0.078857,0
0.078879,0.078867,0.078857,0.078848,0
0.078867,0.078857,0.078848,0.07884,0
0.078857,0.078848,0.07884,0.078833,0
0.078848,0.07884,0.078833,0.078826,0
0.07884,0.078833,0.078826,0.078821,0
0.078833,0.078826,0.078821,0.078816,0
0.078826,0.078821,0.078816,0.078812,0
0.078821,0.078816,0.078812,0.078809,0
0.078816,0.078812,0.078809,0.078806,0
0.078812,0.078809,0.078806,0.078804,0
0.078809,0.078806,0.078804,0.078803,0
0.078806,0.078804,0.078803,0.078801,0
0.078804,0.078803,0.078801,0.0788,0
0.078803,0.078801,0.0788,0.0788,0
0.078801,0.0788,0.0788,0.078799,0
0.0788,0.0788,0.078799,0.078799,0
0.0788,0.078799,0.078799,0.078799,0
0.078799,0.078799,0.078799,0.078799,0
0.078799,0.078799,0.078799,0.078802,0
0.078799,0.078799,0.078802,0.078812,0
0.078799,0.078802,0.078812,0.078827,0
0.078802,0.078812,0.078827,0.078849,0
0.078812,0.078827,0.078849,0.078875,0
0.078827,0.078849,0.078875,0.078907,0
0.078849,0.078875,0.078907,0.078943,0
0.078875,0.078907,0.078943,0.078985,0
0.078907,0.078943,0.078985,0.07903,0
0.078943,0.078985,0.07903,0.079079,0
0.078985,0.07903,0.079079,0.079132,0
0.07903,0.079079,0.079132,0.079189,0
0.079079,0.079132,0.079189,0.079248,0
0.079132,0.079189,0.079248,0.07931,0
0.079189,0.079248,0.07931,0.079375,0
0.079248,0.07931,0.079375,0.079442,0
0.07931,0.079375,0.079442,0.079511,0
0.079375,0.079442,0.079511,0.079582,0
0.079442,0.079511,0.079582,0.079654,0
0.079511,0.079582,0.079654,0.079727,0
0.079582,0.079654,0.079727,0.079801,0
