0.0013064,4,0
0.0013757,4.25,0
0.0011638,4.5,0
0.00032318,4.75,0
3.3602e-05,5,0
0.00034952,5.25,0
0.0014837,5.5,0
0.0027814,5.75,0
0.0027895,6,0
0.0016306,6.25,0
0.0004112,6.5,0
0.00052192,6.75,0
0.0015622,7,0
0.0017272,7.25,0
0.0018835,7.5,0
0.0029327,7.75,0
0.003005,8,0
0.001845,8.25,0
0.00049885,8.5,0
0.00090585,8.75,0
0.0027213,9,0
0.0018862,9.25,0
0.00094591,9.5,0
0.0014015,9.75,0
0.0011025,10,0
0.0015368,10.25,0
0.0021929,10.5,0
0.0030313,10.75,0
0.0031293,11,0
0.00204,11.25,0
0.0019506,11.5,0
0.0017643,11.75,0
0.00085033,12,0
0.0020885,12.25,0
0.0026046,12.5,0
0.0014623,12.75,0
0.0026371,13,0
0.0020073,13.25,0
0.0010693,13.5,0
0.0028078,13.75,0
0.0034708,14,0
0.0029512,14.25,0
0.0022071,14.5,0
0.0017177,14.75,0
0.002253,15,0
0.0027014,15.25,0
0.0023432,15.5,0
0.0027798,15.75,0
0.0032977,16,0
0.0027675,16.25,0
0.0020035,16.5,0
0.0013808,16.75,0
0.0021207,17,0
0.0034902,17.25,0
0.0032474,17.5,0
0.0038253,17.75,0
0.0036806,18,0
0.0016518,18.25,0
0.0010215,18.5,0
0.0014055,18.75,0
0.0021566,19,0
0.002396,19.25,0
0.0021628,19.5,0
0.0022269,19.75,0
0.0019203,20,0
0.0008164,20.25,0
0.00079124,20.5,0
0.0016091,20.75,0
0.002062,21,0
0.0027087,21.25,0
0.0016309,21.5,0
0.00060177,21.75,0
0.0011681,22,0
0.0018259,22.25,0
0.0021886,22.5,0
0.0017601,22.75,0
0.0023314,23,0
0.0024294,23.25,0
0.0013358,23.5,0
0.0010095,23.75,0
0.001272,24,0
0.0022183,24.25,0
0.0022096,24.5,0
0.0026828,24.75,0
0.0027504,25,0
0.0019369,25.25,0
0.002476,25.5,0
0.0016193,25.75,0
0.0018132,26,0
0.0019804,26.25,0
0.0011731,26.5,0
0.0016031,26.75,0
0.0010571,27,0
0.0020363,27.25,0
0.0027736,27.5,0
0.0011245,27.75,0
0.001829,28,0
0.0029064,28.25,0
0.0021244,28.5,0
0.001591,28.75,0
0.00066893,29,0
0.0005991,29.25,0
0.0016052,29.5,0
0.0018137,29.75,0
0.0016577,30,0
0.0017859,30.25,0
0.0014778,30.5,0
0.00057539,30.75,0
0.00024601,31,0
0.00044105,31.25,0
0.0016783,31.5,0
0.0025407,31.75,0
0.0018775,32,0
0.0012678,32.25,0
0.00048864,32.5,0
0.00013819,32.75,0
0.0002962,33,0
0.00013901,33.25,0
0.00036914,33.5,0
0.0013708,33.75,0
0.0013549,34,0
0.00035517,34.25,0
6.4937e-05,34.5,0
0.0018502,34.75,0
0.0032468,35,0
0.0021219,35.25,0
0.0023306,35.5,0
0.0028368,35.75,0
0.0027174,36,0
0.0025251,36.25,0
0.0016196,36.5,0
0.0012593,36.75,0
0.0016177,37,0
0.002492,37.25,0
0.0027355,37.5,0
0.0027019,37.75,0
0.0025374,38,0
0.0014746,38.25,0
0.0015375,38.5,0
0.0024077,38.75,0
0.0029619,39,0
0.0036041,39.25,0
0.002767,39.5,0
0.0013846,39.75,0
0.0014774,40,0
0.0010364,40.25,0
0.00062842,40.5,0
0.0022066,40.75,0
0.0027747,41,0
0.0026667,41.25,0
0.0023864,41.5,0
0.001722,41.75,0
0.0023153,42,0
0.0028268,42.25,0
0.0023106,42.5,0
0.001689,42.75,0
0.0023916,43,0
0.002545,43.25,0
0.0013794,43.5,0
0.0013992,43.75,0
0.0024757,44,0
0.0024686,44.25,0
0.00292,44.5,0
0.0031518,44.75,0
0.0019888,45,0
0.0018835,45.25,0
0.0017163,45.5,0
0.0022029,45.75,0
0.0024379,46,0
0.0011745,46.25,0
0.0012988,46.5,0
0.00208,46.75,0
0.0026995,47,0
0.0031127,47.25,0
0.0027169,47.5,0
0.003261,47.75,0
0.0034966,48,0
0.0021113,48.25,0
0.0025182,48.5,0
0.004114,48.75,0
0.0036452,49,0
0.0031804,49.25,0
0.0032174,49.5,0
0.0033751,49.75,0
0.0042343,50,0
0.0029864,50.25,0
0.0023524,50.5,0
0.0036351,50.75,0
0.0019765,51,0
0.00053116,51.25,0
0.0014241,51.5,0
0.0016781,51.75,0
0.0014017,52,0
0.0017197,52.25,0
0.0024364,52.5,0
0.0029807,52.75,0
0.0036168,53,0
0.0026214,53.25,0
0.0015101,53.5,0
0.00081475,53.75,0
0.0021585,54,0
0.0035128,54.25,0
0.0012568,54.5,0
0.0014688,54.75,0
0.0029499,55,0
0.003013,55.25,0
0.0027225,55.5,0
0.001754,55.75,0
0.0015081,56,0
0.0029903,56.25,0
0.0035036,56.5,0
0.0019335,56.75,0
0.0010344,57,0
0.0018676,57.25,0
0.0017722,57.5,0
0.0010232,57.75,0
0.0015036,58,0
0.0022551,58.25,0
0.002558,58.5,0
0.0023113,58.75,0
0.0025204,59,0
0.0019904,59.25,0
0.0015479,59.5,0
0.0015976,59.75,0
0.0017158,60,0
0.0011488,60.25,0
0.00090482,60.5,0
0.0019809,60.75,0
0.0020964,61,0
0.0020625,61.25,0
0.0018658,61.5,0
0.0022805,61.75,0
0.0026777,62,0
0.0025146,62.25,0
0.0024083,62.5,0
0.001156,62.75,0
0.0015428,63,0
0.003083,63.25,0
0.0012717,63.5,0
5.3733e-05,63.75,0
0.0020591,64,0
0.0020931,64.25,0
0.0013871,64.5,0
0.0016517,64.75,0
0.0014582,65,0
0.0015896,65.25,0
0.0012601,65.5,0
0.001909,65.75,0
0.0017989,66,0
0.0013098,66.25,0
0.0026506,66.5,0
0.0022901,66.75,0
0.0018196,67,0
0.0018145,67.25,0
0.00060269,67.5,0
0.00079185,67.75,0
0.0013211,68,0
0.001036,68.25,0
0.0011679,68.5,0
0.00093611,68.75,0
0.0013173,69,0
0.0018775,69.25,0
0.0028664,69.5,0
0.0024642,69.75,0
0.00092979,70,0
0.00089823,70.25,0
0.00084414,70.5,0
0.00089952,70.75,0
0.00067019,71,0
0.0011392,71.25,0
0.0030142,71.5,0
0.0033105,71.75,0
0.0020287,72,0
0.002151,72.25,0
0.0014295,72.5,0
0.0016949,72.75,0
0.0031099,73,0
0.0018361,73.25,0
0.00083365,73.5,0
0.0017564,73.75,0
0.003154,74,0
0.0028334,74.25,0
0.0022602,74.5,0
0.0025769,74.75,0
0.0021795,75,0
0.0013681,75.25,0
0.00089779,75.5,0
0.0014252,75.75,0
0.0018843,76,0
0.001541,76.25,0
0.001991,76.5,0
0.0025475,76.75,0
0.0020113,77,0
0.0013682,77.25,0
0.00057509,77.5,0
0.0018608,77.75,0
0.0036043,78,0
0.0019752,78.25,0
0.0016946,78.5,0
0.0025194,78.75,0
0.0019637,79,0
0.0011151,79.25,0
0.002476,79.5,0
0.0040671,79.75,0
0.0027978,80,0
0.001655,80.25,0
0.0014684,80.5,0
0.0015443,80.75,0
0.0014677,81,0
0.0015594,81.25,0
0.0013271,81.5,0
0.0018424,81.75,0
0.0021126,82,0
0.0023277,82.25,0
0.002944,82.5,0
0.0024794,82.75,0
0.003122,83,0
0.0032601,83.25,0
0.0021691,83.5,0
0.0019625,83.75,0
0.0020292,84,0
0.0019841,84.25,0
0.0019803,84.5,0
0.0019701,84.75,0
0.0019359,85,0
0.0019756,85.25,0
0.0018297,85.5,0
0.0021342,85.75,0
0.0028972,86,0
0.0019124,86.25,0
0.0007706,86.5,0
0.00182,86.75,0
0.0030158,87,0
0.0031531,87.25,0
0.0030436,87.5,0
0.0031426,87.75,0
0.0028978,88,0
0.0018688,88.25,0
0.0018535,88.5,0
0.0043957,88.75,0
0.0048787,89,0
0.0024403,89.25,0
0.0041346,89.5,0
0.0047956,89.75,0
0.0026996,90,0
0.0032452,90.25,0
0.0021694,90.5,0
0.0014909,90.75,0
0.0028567,91,0
0.0026838,91.25,0
0.0017231,91.5,0
0.0014334,91.75,0
0.0015802,92,0
0.0029157,92.25,0
0.0035457,92.5,0
0.0018868,92.75,0
0.0027663,93,0
0.0033955,93.25,0
0.0021923,93.5,0
0.0033275,93.75,0
0.0027754,94,0
0.0015627,94.25,0
0.0023575,94.5,0
0.0027746,94.75,0
0.0022506,95,0
0.0016693,95.25,0
0.0021893,95.5,0
0.0027449,95.75,0
0.002097,96,0
0.001721,96.25,0
0.0033241,96.5,0
0.0036975,96.75,0
0.0024759,97,0
0.002354,97.25,0
0.0022617,97.5,0
0.0025309,97.75,0
0.0032933,98,0
0.0022982,98.25,0
0.0011397,98.5,0
0.00065256,98.75,0
0.0015229,99,0
0.0025228,99.25,0
0.0017981,99.5,0
0.0027274,99.75,0
0.0037962,100,0
0.0028159,100.25,0
0.0013036,100.5,0
0.0017985,100.75,0
0.0017894,101,0
0.0011971,101.25,0
0.0027569,101.5,0
0.003454,101.75,0
0.0028928,102,1
0.0021132,102.25,1
0.0016635,102.5,1
0.0020454,102.75,1
0.0028382,103,0
0.0031838,103.25,0
0.0028373,103.5,0
0.0033498,103.75,0
0.0036728,104,1
0.002127,104.25,1
0.0014154,104.5,1
0.0017591,104.75,1
0.0029228,105,1
0.0038045,105.25,1
0.0031162,105.5,1
0.0025079,105.75,1
0.0016963,106,0
0.0013799,106.25,0
0.0014115,106.5,0
0.0015094,106.75,0
0.0026173,107,0
0.0023481,107.25,0
0.003417,107.5,0
0.0051729,107.75,0
0.0036475,108,0
0.0045283,108.25,0
0.0049796,108.5,0
