0.080743,4,0
0.080743,4.25,0
0.080743,4.5,0
0.079462,4.75,0
0.079462,5,0
0.079462,5.25,0
0.080743,5.5,0
0.082025,5.75,0
0.082025,6,0
0.080743,6.25,0
0.079462,6.5,0
0.079462,6.75,0
0.080743,7,0
0.080743,7.25,0
0.080743,7.5,0
0.082025,7.75,0
0.082025,8,0
0.080743,8.25,0
0.079462,8.5,0
0.079462,8.75,0
0.082025,9,0
0.080743,9.25,0
0.079462,9.5,0
0.080743,9.75,0
0.079462,10,0
0.080743,10.25,0
0.080743,10.5,0
0.082025,10.75,0
0.082025,11,0
0.080743,11.25,0
0.080743,11.5,0
0.080743,11.75,0
0.079462,12,0
0.080743,12.25,0
0.082025,12.5,0
0.079462,12.75,0
0.082025,13,0
0.080743,13.25,0
0.079462,13.5,0
0.082025,13.75,0
0.082025,14,0
0.082025,14.25,0
0.080743,14.5,0
0.080743,14.75,0
0.080743,15,0
0.082025,15.25,0
0.080743,15.5,0
0.082025,15.75,0
0.082025,16,0
0.082025,16.25,0
0.080743,16.5,0
0.080743,16.75,0
0.080743,17,0
0.083307,17.25,0
0.082025,17.5,0
0.083307,17.75,0
0.083307,18,0
0.080743,18.25,0
0.080743,18.5,0
0.080743,18.75,0
0.082025,19,0
0.082025,19.25,0
0.082025,19.5,0
0.082025,19.75,0
0.082025,20,0
0.080743,20.25,0
0.080743,20.5,0
0.082025,20.75,0
0.082025,21,0
0.083307,21.25,0
0.082025,21.5,0
0.080743,21.75,0
0.082025,22,0
0.082025,22.25,0
0.083307,22.5,0
0.082025,22.75,0
0.083307,23,0
0.083307,23.25,0
0.082025,23.5,0
0.082025,23.75,0
0.082025,24,0
0.083307,24.25,0
0.083307,24.5,0
0.083307,24.75,0
0.084588,25,0
0.082025,25.25,0
0.084588,25.5,0
0.082025,25.75,0
0.083307,26,0
0.083307,26.25,0
0.082025,26.5,0
0.083307,26.75,0
0.082025,27,0
0.083307,27.25,0
0.084588,27.5,0
0.082025,27.75,0
0.083307,28,0
0.084588,28.25,0
0.083307,28.5,0
0.083307,28.75,0
0.082025,29,0
0.082025,29.25,0
0.083307,29.5,0
0.083307,29.75,0
0.083307,30,0
0.083307,30.25,0
0.083307,30.5,0
0.082025,30.75,0
0.082025,31,0
0.082025,31.25,0
0.083307,31.5,0
0.084588,31.75,0
0.083307,32,0
0.083307,32.25,0
0.082025,32.5,0
0.082025,32.75,0
0.082025,33,0
0.082025,33.25,0
0.082025,33.5,0
0.083307,33.75,0
0.083307,34,0
0.082025,34.25,0
0.082025,34.5,0
0.083307,34.75,0
0.08587,35,0
0.083307,35.25,0
0.084588,35.5,0
0.084588,35.75,0
0.084588,36,0
0.084588,36.25,0
0.083307,36.5,0
0.083307,36.75,0
0.083307,37,0
0.084588,37.25,0
0.084588,37.5,0
0.084588,37.75,0
0.084588,38,0
0.083307,38.25,0
0.083307,38.5,0
0.084588,38.75,0
0.084588,39,0
0.08587,39.25,0
0.084588,39.5,0
0.083307,39.75,0
0.083307,40,0
0.083307,40.25,0
0.082025,40.5,0
0.084588,40.75,0
0.084588,41,0
0.084588,41.25,0
0.084588,41.5,0
0.083307,41.75,0
0.084588,42,0
0.084588,42.25,0
0.084588,42.5,0
0.083307,42.75,0
0.084588,43,0
0.084588,43.25,0
0.083307,43.5,0
0.083307,43.75,0
0.084588,44,0
0.084588,44.25,0
0.084588,44.5,0
0.08587,44.75,0
0.083307,45,0
0.084588,45.25,0
0.083307,45.5,0
0.084588,45.75,0
0.084588,46,0
0.083307,46.25,0
0.083307,46.5,0
0.084588,46.75,0
0.084588,47,0
0.08587,47.25,0
0.084588,47.5,0
0.08587,47.75,0
0.08587,48,0
0.084588,48.25,0
0.084588,48.5,0
0.087152,48.75,0
0.08587,49,0
0.08587,49.25,0
0.08587,49.5,0
0.08587,49.75,0
0.087152,50,0
0.08587,50.25,0
0.084588,50.5,0
0.087152,50.75,0
0.084588,51,0
0.083307,51.25,0
0.084588,51.5,0
0.084588,51.75,0
0.084588,52,0
0.084588,52.25,0
0.08587,52.5,0
0.08587,52.75,0
0.087152,53,0
0.08587,53.25,0
0.084588,53.5,0
0.084588,53.75,0
