0.075571;77;1535121350;35:50,3;19,25;0;nonseizure
0.07429;78;1535121351;35:50,5;19,5;0;nonseizure
0.07429;79;1535121351;35:50,8;19,75;0;nonseizure
0.07429;80;1535121351;35:51,0;20;0;nonseizure
0.07429;81;1535121351;35:51,2;20,25;0;nonseizure
0.073009;82;1535121352;35:51,5;20,5;0;nonseizure
0.073009;83;1535121352;35:51,7;20,75;0;nonseizure
0.07429;84;1535121352;35:52,0;21;0;nonseizure
0.07429;85;1535121352;35:52,3;21,25;0;nonseizure
0.073009;86;1535121353;35:52,5;21,5;0;nonseizure
0.073009;87;1535121353;35:52,8;21,75;0;nonseizure
0.07429;88;1535121353;35:53,0;22;0;nonseizure
0.075571;89;1535121353;35:53,2;22,25;0;nonseizure
0.075571;90;1535121354;35:53,5;22,5;0;nonseizure
0.078133;91;1535121354;35:53,7;22,75;0;nonseizure
0.07429;92;1535121354;35:54,0;23;0;nonseizure
0.078133;93;1535121354;35:54,2;23,25;0;nonseizure
0.075571;94;1535121355;35:54,5;23,5;0;nonseizure
0.073009;95;1535121355;35:54,7;23,75;0;nonseizure
0.07429;96;1535121355;35:55,0;24;0;nonseizure
0.07429;97;1535121355;35:55,2;24,25;0;nonseizure
0.075571;98;1535121356;35:55,5;24,5;0;nonseizure
0.078133;99;1535121356;35:55,7;24,75;0;nonseizure
0.078133;100;1535121356;35:56,0;25;0;nonseizure
0.075571;101;1535121356;35:56,3;25,25;0;nonseizure
0.075571;102;1535121357;35:56,5;25,5;0;nonseizure
0.073009;103;1535121357;35:56,7;25,75;0;nonseizure
0.073009;104;1535121357;35:57,0;26;0;nonseizure
0.07429;105;1535121357;35:57,2;26,25;0;nonseizure
0.075571;106;1535121358;35:57,5;26,5;0;nonseizure
0.078133;107;1535121358;35:57,8;26,75;0;nonseizure
0.07429;108;1535121358;35:58,0;27;0;nonseizure
0.075571;109;1535121358;35:58,3;27,25;0;nonseizure
0.075571;110;1535121359;35:58,5;27,5;0;nonseizure
0.075571;111;1535121359;35:58,7;27,75;0;nonseizure
0.075571;112;1535121359;35:59,0;28;0;nonseizure
0.075571;113;1535121359;35:59,2;28,25;0;nonseizure
0.073009;114;1535121360;35:59,5;28,5;0;nonseizure
0.07429;115;1535121360;35:59,8;28,75;0;nonseizure
0.07429;116;1535121360;36:00,0;29;0;nonseizure
0.076852;117;1535121360;36:00,3;29,25;0;nonseizure
0.07429;118;1535121361;36:00,5;29,5;0;nonseizure
0.073009;119;1535121361;36:00,7;29,75;0;nonseizure
0.07429;120;1535121361;36:01,0;30;0;nonseizure
0.073009;121;1535121361;36:01,2;30,25;0;nonseizure
0.07429;122;1535121362;36:01,5;30,5;0;nonseizure
0.07429;123;1535121362;36:01,8;30,75;0;nonseizure
0.075571;124;1535121362;36:02,0;31;0;nonseizure
0.073009;125;1535121362;36:02,3;31,25;0;nonseizure
0.073009;126;1535121363;36:02,5;31,5;0;nonseizure
0.073009;127;1535121363;36:02,7;31,75;0;nonseizure
0.073009;128;1535121363;36:03,0;32;0;nonseizure
0.07429;129;1535121363;36:03,2;32,25;0;nonseizure
0.075571;130;1535121364;36:03,5;32,5;0;nonseizure
0.075571;131;1535121364;36:03,7;32,75;0;nonseizure
0.075571;132;1535121364;36:04,0;33;0;nonseizure
0.076852;133;1535121364;36:04,2;33,25;0;nonseizure
0.076852;134;1535121365;36:04,5;33,5;0;nonseizure
0.079414;135;1535121365;36:04,7;33,75;0;nonseizure
0.075571;136;1535121365;36:05,0;34;0;nonseizure
0.073009;137;1535121365;36:05,2;34,25;0;nonseizure
0.076852;138;1535121366;36:05,5;34,5;0;nonseizure
0.075571;139;1535121366;36:05,8;34,75;0;nonseizure
0.075571;140;1535121366;36:06,0;35;0;nonseizure
0.079414;141;1535121366;36:06,2;35,25;0;nonseizure
0.079414;142;1535121367;36:06,5;35,5;0;nonseizure
0.07429;143;1535121367;36:06,7;35,75;0;nonseizure
0.075571;144;1535121367;36:07,0;36;0;nonseizure
0.075571;145;1535121367;36:07,3;36,25;0;nonseizure
0.075571;146;1535121368;36:07,5;36,5;0;nonseizure
0.073009;147;1535121368;36:07,8;36,75;0;nonseizure
0.075571;148;1535121368;36:08,0;37;0;nonseizure
0.075571;149;1535121368;36:08,2;37,25;0;nonseizure
0.075571;150;1535121369;36:08,5;37,5;0;nonseizure
0.075571;151;1535121369;36:08,7;37,75;0;nonseizure
0.075571;152;1535121369;36:09,0;38;0;nonseizure
0.07429;153;1535121369;36:09,3;38,25;0;nonseizure
0.07429;154;1535121370;36:09,5;38,5;0;nonseizure
0.075571;155;1535121370;36:09,8;38,75;0;nonseizure
0.076852;156;1535121370;36:10,0;39;0;nonseizure
0.078133;157;1535121370;36:10,2;39,25;0;nonseizure
0.076852;158;1535121371;36:10,5;39,5;0;nonseizure
0.076852;159;1535121371;36:10,7;39,75;0;nonseizure
0.078133;160;1535121371;36:11,0;40;0;nonseizure
0.075571;161;1535121371;36:11,3;40,25;0;nonseizure
0.07429;162;1535121372;36:11,5;40,5;0;nonseizure
0.076852;163;1535121372;36:11,8;40,75;0;nonseizure
0.075571;164;1535121372;36:12,0;41;0;nonseizure
0.076852;165;1535121372;36:12,2;41,25;0;nonseizure
0.07429;166;1535121373;36:12,5;41,5;0;nonseizure
0.076852;167;1535121373;36:12,7;41,75;0;nonseizure
0.076852;168;1535121373;36:13,0;42;0;nonseizure
0.076852;169;1535121373;36:13,2;42,25;0;nonseizure
0.07429;170;1535121374;36:13,5;42,5;0;nonseizure
0.078133;171;1535121374;36:13,7;42,75;0;nonseizure
0.076852;172;1535121374;36:14,0;43;0;nonseizure
0.075571;173;1535121374;36:14,2;43,25;0;nonseizure
0.075571;174;1535121375;36:14,5;43,5;0;nonseizure
0.080695;175;1535121375;36:14,7;43,75;0;nonseizure
0.075571;176;1535121375;36:15,0;44;0;nonseizure
0.075571;177;1535121375;36:15,3;44,25;0;nonseizure
0.075571;178;1535121376;36:15,5;44,5;0;nonseizure
0.076852;179;1535121376;36:15,7;44,75;0;nonseizure
0.075571;180;1535121376;36:16,0;45;0;nonseizure
0.079414;181;1535121376;36:16,2;45,25;0;nonseizure
0.075571;182;1535121377;36:16,5;45,5;0;nonseizure
0.079414;183;1535121377;36:16,8;45,75;0;nonseizure
0.076852;184;1535121377;36:17,0;46;0;nonseizure
0.075571;185;1535121377;36:17,3;46,25;0;nonseizure
0.075571;186;1535121378;36:17,5;46,5;0;nonseizure
0.075571;187;1535121378;36:17,7;46,75;0;nonseizure
0.075571;188;1535121378;36:18,0;47;0;nonseizure
0.076852;189;1535121378;36:18,2;47,25;0;nonseizure
0.076852;190;1535121379;36:18,5;47,5;0;nonseizure
0.076852;191;1535121379;36:18,8;47,75;0;nonseizure
0.075571;192;1535121379;36:19,0;48;0;nonseizure
0.075571;193;1535121379;36:19,3;48,25;0;nonseizure
0.075571;194;1535121380;36:19,5;48,5;0;nonseizure
0.079414;195;1535121380;36:19,7;48,75;0;nonseizure
0.075571;196;1535121380;36:20,0;49;0;nonseizure
0.075571;197;1535121380;36:20,2;49,25;0;nonseizure
0.078133;198;1535121381;36:20,5;49,5;0;nonseizure
0.076852;199;1535121381;36:20,8;49,75;0;nonseizure
0.076852;200;1535121381;36:21,0;50;0;nonseizure
0.078133;201;1535121381;36:21,3;50,25;0;nonseizure
0.075571;202;1535121382;36:21,5;50,5;0;nonseizure
0.079414;203;1535121382;36:21,7;50,75;0;nonseizure
0.076852;204;1535121382;36:22,0;51;0;nonseizure
0.079414;205;1535121382;36:22,2;51,25;0;nonseizure
0.075571;206;1535121383;36:22,5;51,5;0;nonseizure
0.076852;207;1535121383;36:22,7;51,75;0;nonseizure
0.078133;208;1535121383;36:23,0;52;0;nonseizure
0.078133;209;1535121383;36:23,3;52,25;0;nonseizure
0.078133;210;1535121384;36:23,5;52,5;0;nonseizure
0.080695;211;1535121384;36:23,7;52,75;0;nonseizure
0.078133;212;1535121384;36:24,0;53;0;nonseizure
0.075571;213;1535121384;36:24,2;53,25;0;nonseizure
0.078133;214;1535121385;36:24,5;53,5;0;nonseizure
0.078133;215;1535121385;36:24,8;53,75;0;nonseizure
0.078133;216;1535121385;36:25,0;54;0;nonseizure
0.076852;217;1535121385;36:25,2;54,25;0;nonseizure
0.078133;218;1535121386;36:25,5;54,5;0;nonseizure
0.078133;219;1535121386;36:25,7;54,75;0;nonseizure
0.078133;220;1535121386;36:26,0;55;0;nonseizure
0.078133;221;1535121386;36:26,2;55,25;0;nonseizure
0.078133;222;1535121387;36:26,5;55,5;0;nonseizure
0.079414;223;1535121387;36:26,8;55,75;0;nonseizure
0.075571;224;1535121387;36:27,0;56;0;nonseizure
0.078133;225;1535121387;36:27,2;56,25;0;nonseizure
0.078133;226;1535121388;36:27,5;56,5;0;nonseizure
0.078133;227;1535121388;36:27,7;56,75;0;nonseizure
0.076852;228;1535121388;36:28,0;57;0;nonseizure
0.076852;229;1535121388;36:28,3;57,25;0;nonseizure
0.078133;230;1535121389;36:28,5;57,5;0;nonseizure
0.076852;231;1535121389;36:28,8;57,75;0;nonseizure
0.078133;232;1535121389;36:29,0;58;0;nonseizure
0.078133;233;1535121389;36:29,2;58,25;0;nonseizure
0.078133;234;1535121390;36:29,5;58,5;0;nonseizure
0.078133;235;1535121390;36:29,7;58,75;0;nonseizure
0.078133;236;1535121390;36:30,0;59;0;nonseizure
0.078133;237;1535121390;36:30,3;59,25;0;nonseizure
0.079414;238;1535121391;36:30,5;59,5;0;nonseizure
0.078133;239;1535121391;36:30,8;59,75;0;nonseizure
0.078133;240;1535121391;36:31,0;60;0;nonseizure
0.079414;241;1535121391;36:31,2;60,25;0;nonseizure
0.078133;242;1535121392;36:31,5;60,5;0;nonseizure
0.079414;243;1535121392;36:31,7;60,75;0;nonseizure
0.078133;244;1535121392;36:32,0;61;0;nonseizure
0.080695;245;1535121392;36:32,2;61,25;0;nonseizure
0.079414;246;1535121393;36:32,5;61,5;0;nonseizure
0.079414;247;1535121393;36:32,8;61,75;0;nonseizure
0.079414;248;1535121393;36:33,0;62;0;nonseizure
0.079414;249;1535121393;36:33,2;62,25;0;nonseizure
0.078133;250;1535121394;36:33,5;62,5;0;nonseizure
0.079414;251;1535121394;36:33,7;62,75;0;nonseizure
0.081976;252;1535121394;36:34,0;63;0;nonseizure
0.079414;253;1535121394;36:34,3;63,25;0;nonseizure
0.076852;254;1535121395;36:34,5;63,5;0;nonseizure
0.076852;255;1535121395;36:34,7;63,75;0;nonseizure
0.078133;256;1535121395;36:35,0;64;0;nonseizure
0.078133;257;1535121395;36:35,2;64,25;0;nonseizure
0.078133;258;1535121396;36:35,5;64,5;0;nonseizure
0.078133;259;1535121396;36:35,7;64,75;0;nonseizure
0.078133;260;1535121396;36:36,0;65;0;nonseizure
0.079414;261;1535121396;36:36,3;65,25;0;nonseizure
0.079414;262;1535121397;36:36,5;65,5;0;nonseizure
0.078133;263;1535121397;36:36,7;65,75;0;nonseizure
0.081976;264;1535121397;36:37,0;66;0;nonseizure
0.078133;265;1535121397;36:37,2;66,25;0;nonseizure
0.078133;266;1535121398;36:37,5;66,5;0;nonseizure
0.079414;267;1535121398;36:37,8;66,75;0;nonseizure
0.078133;268;1535121398;36:38,0;67;0;nonseizure
0.081976;269;1535121398;36:38,3;67,25;0;nonseizure
0.079414;270;1535121399;36:38,5;67,5;0;nonseizure
0.079414;271;1535121399;36:38,7;67,75;0;nonseizure
0.079414;272;1535121399;36:39,0;68;0;nonseizure
0.079414;273;1535121399;36:39,2;68,25;0;nonseizure
0.081976;274;1535121400;36:39,5;68,5;0;nonseizure
0.078133;275;1535121400;36:39,8;68,75;0;nonseizure
0.079414;276;1535121400;36:40,0;69;0;nonseizure
0.078133;277;1535121400;36:40,3;69,25;0;nonseizure
0.078133;278;1535121401;36:40,5;69,5;0;nonseizure
0.078133;279;1535121401;36:40,7;69,75;0;nonseizure
0.080695;280;1535121401;36:41,0;70;0;nonseizure
0.080695;281;1535121401;36:41,2;70,25;0;nonseizure
0.080695;282;1535121402;36:41,5;70,5;0;nonseizure
0.081976;283;1535121402;36:41,7;70,75;0;nonseizure
0.079414;284;1535121402;36:42,0;71;0;nonseizure
0.080695;285;1535121402;36:42,3;71,25;0;nonseizure
0.079414;286;1535121403;36:42,5;71,5;0;nonseizure
0.080695;287;1535121403;36:42,7;71,75;0;nonseizure
0.080695;288;1535121403;36:43,0;72;0;nonseizure
0.081976;289;1535121403;36:43,2;72,25;0;nonseizure
0.080695;290;1535121404;36:43,5;72,5;0;nonseizure
0.079414;291;1535121404;36:43,8;72,75;0;nonseizure
0.078133;292;1535121404;36:44,0;73;0;nonseizure
0.079414;293;1535121404;36:44,2;73,25;0;nonseizure
0.079414;294;1535121405;36:44,5;73,5;0;nonseizure
0.079414;295;1535121405;36:44,7;73,75;0;nonseizure
0.080695;296;1535121405;36:45,0;74;0;nonseizure
0.078133;297;1535121405;36:45,2;74,25;0;nonseizure
0.080695;298;1535121406;36:45,5;74,5;0;nonseizure
0.080695;299;1535121406;36:45,8;74,75;0;nonseizure
0.080695;300;1535121406;36:46,0;75;0;nonseizure
0.079414;301;1535121406;36:46,2;75,25;0;nonseizure
0.078133;302;1535121407;36:46,5;75,5;0;nonseizure
0.080695;303;1535121407;36:46,7;75,75;0;nonseizure
0.079414;304;1535121407;36:47,0;76;0;nonseizure
0.079414;305;1535121407;36:47,3;76,25;0;nonseizure
0.079414;306;1535121408;36:47,5;76,5;0;nonseizure
0.080695;307;1535121408;36:47,8;76,75;0;nonseizure
0.080695;308;1535121408;36:48,0;77;0;nonseizure
0.080695;309;1535121408;36:48,2;77,25;0;nonseizure
0.079414;310;1535121409;36:48,5;77,5;0;nonseizure
0.084537;311;1535121409;36:48,7;77,75;0;nonseizure
0.078133;312;1535121409;36:49,0;78;0;nonseizure
0.079414;313;1535121409;36:49,3;78,25;0;nonseizure
0.079414;314;1535121410;36:49,5;78,5;0;nonseizure
0.079414;315;1535121410;36:49,8;78,75;0;nonseizure
0.079414;316;1535121410;36:50,0;79;0;nonseizure
0.079414;317;1535121410;36:50,2;79,25;0;nonseizure
0.079414;318;1535121411;36:50,5;79,5;0;nonseizure
0.080695;319;1535121411;36:50,7;79,75;0;nonseizure
0.079414;320;1535121411;36:51,0;80;0;nonseizure
0.079414;321;1535121411;36:51,2;80,25;0;nonseizure
0.079414;322;1535121412;36:51,5;80,5;0;nonseizure
0.083256;323;1535121412;36:51,8;80,75;0;nonseizure
0.080695;324;1535121412;36:52,0;81;0;nonseizure
0.080695;325;1535121412;36:52,2;81,25;0;nonseizure
0.083256;326;1535121413;36:52,5;81,5;0;nonseizure
0.083256;327;1535121413;36:52,7;81,75;0;nonseizure
0.080695;328;1535121413;36:53,0;82;0;nonseizure
0.080695;329;1535121413;36:53,3;82,25;0;nonseizure
0.079414;330;1535121414;36:53,5;82,5;0;nonseizure
0.079414;331;1535121414;36:53,7;82,75;0;nonseizure
0.079414;332;1535121414;36:54,0;83;0;nonseizure
0.081976;333;1535121414;36:54,2;83,25;0;nonseizure
0.080695;334;1535121415;36:54,5;83,5;0;nonseizure
0.080695;335;1535121415;36:54,7;83,75;0;nonseizure
0.081976;336;1535121415;36:55,0;84;0;nonseizure
0.081976;337;1535121415;36:55,3;84,25;0;nonseizure
0.080695;338;1535121416;36:55,5;84,5;0;nonseizure
0.081976;339;1535121416;36:55,7;84,75;0;nonseizure
0.080695;340;1535121416;36:56,0;85;0;nonseizure
0.080695;341;1535121416;36:56,2;85,25;0;nonseizure
0.080695;342;1535121417;36:56,5;85,5;0;nonseizure
0.083256;343;1535121417;36:56,7;85,75;0;nonseizure
0.080695;344;1535121417;36:57,0;86;0;nonseizure
0.080695;345;1535121417;36:57,3;86,25;0;nonseizure
0.080695;346;1535121418;36:57,5;86,5;0;nonseizure
0.080695;347;1535121418;36:57,7;86,75;0;nonseizure
0.080695;348;1535121418;36:58,0;87;0;nonseizure
0.081976;349;1535121418;36:58,2;87,25;0;nonseizure
0.080695;350;1535121419;36:58,5;87,5;0;nonseizure
0.083256;351;1535121419;36:58,8;87,75;0;nonseizure
0.081976;352;1535121419;36:59,0;88;0;nonseizure
0.083256;353;1535121419;36:59,3;88,25;0;nonseizure
0.083256;354;1535121420;36:59,5;88,5;0;nonseizure
0.083256;355;1535121420;36:59,7;88,75;0;nonseizure
0.083256;356;1535121420;37:00,0;89;0;nonseizure
0.087099;357;1535121420;37:00,2;89,25;0;nonseizure
0.083256;358;1535121421;37:00,5;89,5;0;nonseizure
0.083256;359;1535121421;37:00,7;89,75;0;nonseizure
0.081976;360;1535121421;37:01,0;90;0;nonseizure
0.080695;361;1535121421;37:01,3;90,25;0;nonseizure
0.081976;362;1535121422;37:01,5;90,5;0;nonseizure
0.083256;363;1535121422;37:01,7;90,75;0;nonseizure
0.085818;364;1535121422;37:02,0;91;0;nonseizure
0.080695;365;1535121422;37:02,2;91,25;0;nonseizure
0.080695;366;1535121423;37:02,5;91,5;0;nonseizure
0.081976;367;1535121423;37:02,8;91,75;0;nonseizure
0.083256;368;1535121423;37:03,0;92;0;nonseizure
0.084537;369;1535121423;37:03,2;92,25;0;nonseizure
0.083256;370;1535121424;37:03,5;92,5;0;nonseizure
0.081976;371;1535121424;37:03,7;92,75;0;nonseizure
0.083256;372;1535121424;37:04,0;93;0;nonseizure
0.081976;373;1535121424;37:04,2;93,25;0;nonseizure
0.083256;374;1535121425;37:04,5;93,5;0;nonseizure
0.081976;375;1535121425;37:04,8;93,75;0;nonseizure
0.083256;376;1535121425;37:05,0;94;0;nonseizure
0.084537;377;1535121425;37:05,2;94,25;0;nonseizure
0.083256;378;1535121426;37:05,5;94,5;0;nonseizure
0.083256;379;1535121426;37:05,7;94,75;0;nonseizure
0.083256;380;1535121426;37:06,0;95;0;nonseizure
0.083256;381;1535121426;37:06,2;95,25;0;nonseizure
0.081976;382;1535121427;37:06,5;95,5;0;nonseizure
0.081976;383;1535121427;37:06,8;95,75;0;nonseizure
0.083256;384;1535121427;37:07,0;96;0;nonseizure
0.081976;385;1535121427;37:07,2;96,25;0;nonseizure
0.081976;386;1535121428;37:07,5;96,5;0;nonseizure
0.083256;387;1535121428;37:07,7;96,75;0;nonseizure
0.083256;388;1535121428;37:08,0;97;0;nonseizure
0.083256;389;1535121428;37:08,3;97,25;0;nonseizure
0.083256;390;1535121429;37:08,5;97,5;0;nonseizure
0.083256;391;1535121429;37:08,8;97,75;0;nonseizure
0.083256;392;1535121429;37:09,0;98;0;nonseizure
0.081976;393;1535121429;37:09,2;98,25;0;nonseizure
0.083256;394;1535121430;37:09,5;98,5;0;nonseizure
0.081976;395;1535121430;37:09,7;98,75;0;nonseizure
0.083256;396;1535121430;37:10,0;99;0;nonseizure
0.083256;397;1535121430;37:10,2;99,25;0;nonseizure
0.083256;398;1535121431;37:10,5;99,5;0;nonseizure
0.081976;399;1535121431;37:10,8;99,75;0;nonseizure
0.083256;400;1535121431;37:11,0;100;0;nonseizure
0.083256;401;1535121431;37:11,2;100,25;0;nonseizure
0.084537;402;1535121432;37:11,5;100,5;0;nonseizure
0.083256;403;1535121432;37:11,7;100,75;0;nonseizure
0.081976;404;1535121432;37:12,0;101;0;nonseizure
0.083256;405;1535121432;37:12,3;101,25;0;nonseizure
0.083256;406;1535121433;37:12,5;101,5;0;nonseizure
0.081976;407;1535121433;37:12,7;101,75;0;nonseizure
0.083256;408;1535121433;37:13,0;102;0;nonseizure
0.084537;409;1535121433;37:13,2;102,25;0;nonseizure
0.081976;410;1535121434;37:13,5;102,5;0;nonseizure
0.083256;411;1535121434;37:13,7;102,75;0;nonseizure
0.083256;412;1535121434;37:14,0;103;0;nonseizure
0.083256;413;1535121434;37:14,3;103,25;0;nonseizure
0.084537;414;1535121435;37:14,5;103,5;0;nonseizure
0.083256;415;1535121435;37:14,7;103,75;0;nonseizure
0.084537;416;1535121435;37:15,0;104;0;nonseizure
0.084537;417;1535121435;37:15,2;104,25;0;nonseizure
0.083256;418;1535121436;37:15,5;104,5;0;nonseizure
0.083256;419;1535121436;37:15,7;104,75;0;nonseizure
0.084537;420;1535121436;37:16,0;105;0;nonseizure
0.085818;421;1535121436;37:16,3;105,25;0;nonseizure
0.083256;422;1535121437;37:16,5;105,5;0;nonseizure
0.081976;423;1535121437;37:16,7;105,75;0;nonseizure
0.084537;424;1535121437;37:17,0;106;0;nonseizure
0.084537;425;1535121437;37:17,2;106,25;0;nonseizure
0.084537;426;1535121438;37:17,5;106,5;0;nonseizure
0.084537;427;1535121438;37:17,8;106,75;0;nonseizure
0.084537;428;1535121438;37:18,0;107;0;nonseizure
0.083256;429;1535121438;37:18,3;107,25;0;nonseizure
0.081976;430;1535121439;37:18,5;107,5;0;nonseizure
0.084537;431;1535121439;37:18,7;107,75;0;nonseizure
0.084537;432;1535121439;37:19,0;108;0;nonseizure
0.084537;433;1535121439;37:19,2;108,25;0;nonseizure
0.084537;434;1535121440;37:19,5;108,5;0;nonseizure
0.085818;435;1535121440;37:19,7;108,75;0;nonseizure
0.084537;436;1535121440;37:20,0;109;0;nonseizure
0.083256;437;1535121440;37:20,3;109,25;0;nonseizure
0.081976;438;1535121441;37:20,5;109,5;0;nonseizure
0.081976;439;1535121441;37:20,7;109,75;0;nonseizure
0.084537;440;1535121441;37:21,0;110;0;nonseizure
0.084537;441;1535121441;37:21,2;110,25;0;nonseizure
0.081976;442;1535121442;37:21,5;110,5;0;nonseizure
0.085818;443;1535121442;37:21,8;110,75;0;nonseizure
0.081976;444;1535121442;37:22,0;111;0;nonseizure
0.084537;445;1535121442;37:22,2;111,25;0;nonseizure
0.084537;446;1535121443;37:22,5;111,5;0;nonseizure
0.083256;447;1535121443;37:22,7;111,75;0;nonseizure
0.084537;448;1535121443;37:23,0;112;0;nonseizure
0.084537;449;1535121443;37:23,2;112,25;0;nonseizure
0.085818;450;1535121444;37:23,5;112,5;0;nonseizure
0.084537;451;1535121444;37:23,8;112,75;0;nonseizure
0.083256;452;1535121444;37:24,0;113;0;nonseizure
0.085818;453;1535121444;37:24,3;113,25;0;nonseizure
0.085818;454;1535121445;37:24,5;113,5;0;nonseizure
0.083256;455;1535121445;37:24,7;113,75;0;nonseizure
0.085818;456;1535121445;37:25,0;114;0;nonseizure
0.085818;457;1535121445;37:25,2;114,25;0;nonseizure
0.085818;458;1535121446;37:25,5;114,5;0;nonseizure
0.085818;459;1535121446;37:25,8;114,75;0;nonseizure
0.085818;460;1535121446;37:26,0;115;0;nonseizure
0.085818;461;1535121446;37:26,2;115,25;0;nonseizure
0.085818;462;1535121447;37:26,5;115,5;0;nonseizure
0.085818;463;1535121447;37:26,7;115,75;0;nonseizure
0.085818;464;1535121447;37:27,0;116;0;nonseizure
0.087099;465;1535121447;37:27,2;116,25;0;nonseizure
0.085818;466;1535121448;37:27,5;116,5;0;nonseizure
0.085818;467;1535121448;37:27,8;116,75;0;nonseizure
0.08838;468;1535121448;37:28,0;117;0;nonseizure
0.085818;469;1535121448;37:28,2;117,25;0;nonseizure
0.084537;470;1535121449;37:28,5;117,5;0;nonseizure
0.085818;471;1535121449;37:28,7;117,75;0;nonseizure
0.085818;472;1535121449;37:29,0;118;0;nonseizure
0.085818;473;1535121449;37:29,2;118,25;0;nonseizure
0.085818;474;1535121450;37:29,5;118,5;0;nonseizure
0.084537;475;1535121450;37:29,8;118,75;0;nonseizure
0.085818;476;1535121450;37:30,0;119;0;nonseizure
0.087099;477;1535121450;37:30,2;119,25;0;nonseizure
0.087099;478;1535121451;37:30,5;119,5;0;nonseizure
0.085818;479;1535121451;37:30,7;119,75;0;nonseizure
0.087099;480;1535121451;37:31,0;120;0;nonseizure
0.084537;481;1535121451;37:31,3;120,25;0;nonseizure
0.083256;482;1535121452;37:31,5;120,5;0;nonseizure
0.084537;483;1535121452;37:31,7;120,75;0;nonseizure
0.083256;484;1535121452;37:32,0;121;0;nonseizure
0.087099;485;1535121452;37:32,2;121,25;0;nonseizure
0.087099;486;1535121453;37:32,5;121,5;0;nonseizure
0.087099;487;1535121453;37:32,7;121,75;0;nonseizure
0.084537;488;1535121453;37:33,0;122;0;nonseizure
0.085818;489;1535121453;37:33,3;122,25;0;nonseizure
